nCPUs,expN,url,timeGettingFile,timeComputing
1.0,1,http://content-server-service:9090/files/file37.dat,4.76837158203125e-07,0.029998779296875
1.0,1,http://content-server-service:9090/files/file38.dat,1.6689300537109375e-06,0.03392672538757324
1.0,1,http://content-server-service:9090/files/file40.dat,7.152557373046875e-07,0.027986526489257812
1.0,1,http://content-server-service:9090/files/file39.dat,1.1920928955078125e-06,0.03459739685058594
1.0,1,http://content-server-service:9090/files/file41.dat,1.1920928955078125e-06,0.028749465942382812
1.0,1,http://content-server-service:9090/files/file42.dat,4.76837158203125e-07,0.06061220169067383
1.0,1,http://content-server-service:9090/files/file43.dat,9.5367431640625e-07,0.029317140579223633
1.0,1,http://content-server-service:9090/files/file45.dat,9.5367431640625e-07,0.030497312545776367
1.0,1,http://content-server-service:9090/files/file44.dat,1.430511474609375e-06,0.02976083755493164
1.0,1,http://content-server-service:9090/files/file46.dat,2.384185791015625e-07,0.05394434928894043
1.0,1,http://content-server-service:9090/files/file48.dat,9.5367431640625e-07,0.0302736759185791
1.0,1,http://content-server-service:9090/files/file47.dat,1.430511474609375e-06,0.03108954429626465
1.0,1,http://content-server-service:9090/files/file49.dat,4.76837158203125e-07,0.0314178466796875
1.0,1,http://content-server-service:9090/files/file50.dat,1.430511474609375e-06,0.0303647518157959
1.0,1,http://content-server-service:9090/files/file1.dat,1.1920928955078125e-06,0.029779911041259766
1.0,1,http://content-server-service:9090/files/file4.dat,1.1920928955078125e-06,0.029212474822998047
1.0,1,http://content-server-service:9090/files/file3.dat,9.5367431640625e-07,0.03001713752746582
1.0,1,http://content-server-service:9090/files/file2.dat,2.384185791015625e-07,0.05918693542480469
1.0,1,http://content-server-service:9090/files/file6.dat,1.1920928955078125e-06,0.030030250549316406
1.0,1,http://content-server-service:9090/files/file5.dat,9.5367431640625e-07,0.030076265335083008
1.0,1,http://content-server-service:9090/files/file7.dat,4.76837158203125e-07,0.03520488739013672
1.0,1,http://content-server-service:9090/files/file8.dat,9.5367431640625e-07,0.029391765594482422
1.0,1,http://content-server-service:9090/files/file9.dat,9.5367431640625e-07,0.034134864807128906
1.0,1,http://content-server-service:9090/files/file11.dat,1.430511474609375e-06,0.02973031997680664
1.0,1,http://content-server-service:9090/files/file12.dat,1.1920928955078125e-06,0.0281217098236084
1.0,1,http://content-server-service:9090/files/file10.dat,4.76837158203125e-07,0.04926443099975586
1.0,1,http://content-server-service:9090/files/file15.dat,7.152557373046875e-07,0.02748274803161621
1.0,1,http://content-server-service:9090/files/file14.dat,1.6689300537109375e-06,0.02881646156311035
1.0,1,http://content-server-service:9090/files/file13.dat,1.430511474609375e-06,0.03415203094482422
1.0,1,http://content-server-service:9090/files/file16.dat,7.152557373046875e-07,0.030706167221069336
1.0,1,http://content-server-service:9090/files/file18.dat,9.5367431640625e-07,0.030309438705444336
1.0,1,http://content-server-service:9090/files/file17.dat,1.1920928955078125e-06,0.03527235984802246
1.0,1,http://content-server-service:9090/files/file20.dat,1.1920928955078125e-06,0.029504060745239258
1.0,1,http://content-server-service:9090/files/file19.dat,7.152557373046875e-07,0.04535055160522461
1.0,1,http://content-server-service:9090/files/file21.dat,9.5367431640625e-07,0.04207777976989746
1.0,1,http://content-server-service:9090/files/file22.dat,1.1920928955078125e-06,0.032993316650390625
1.0,1,http://content-server-service:9090/files/file23.dat,2.384185791015625e-07,0.029952287673950195
1.0,1,http://content-server-service:9090/files/file24.dat,1.430511474609375e-06,0.04263043403625488
1.0,1,http://content-server-service:9090/files/file25.dat,1.1920928955078125e-06,0.028961896896362305
1.0,1,http://content-server-service:9090/files/file26.dat,4.76837158203125e-07,0.047937631607055664
1.0,1,http://content-server-service:9090/files/file28.dat,9.5367431640625e-07,0.02883601188659668
1.0,1,http://content-server-service:9090/files/file27.dat,9.5367431640625e-07,0.0292360782623291
1.0,1,http://content-server-service:9090/files/file29.dat,4.76837158203125e-07,0.027372121810913086
1.0,1,http://content-server-service:9090/files/file30.dat,1.430511474609375e-06,0.029894351959228516
1.0,1,http://content-server-service:9090/files/file31.dat,9.5367431640625e-07,0.034288644790649414
1.0,1,http://content-server-service:9090/files/file32.dat,4.76837158203125e-07,0.029615163803100586
1.0,1,http://content-server-service:9090/files/file34.dat,1.6689300537109375e-06,0.02869558334350586
1.0,1,http://content-server-service:9090/files/file33.dat,1.1920928955078125e-06,0.034307241439819336
1.0,1,http://content-server-service:9090/files/file35.dat,7.152557373046875e-07,0.047922372817993164
1.0,1,http://content-server-service:9090/files/file36.dat,4.76837158203125e-07,0.02694225311279297
1.0,1,http://content-server-service:9090/files/file37.dat,2.384185791015625e-07,0.029207468032836914
1.0,1,http://content-server-service:9090/files/file38.dat,4.76837158203125e-07,0.03994011878967285
1.0,1,http://content-server-service:9090/files/file39.dat,4.76837158203125e-07,0.028779029846191406
1.0,1,http://content-server-service:9090/files/file40.dat,1.1920928955078125e-06,0.030425548553466797
1.0,1,http://content-server-service:9090/files/file41.dat,1.430511474609375e-06,0.030660390853881836
1.0,1,http://content-server-service:9090/files/file42.dat,2.384185791015625e-07,0.043756723403930664
1.0,1,http://content-server-service:9090/files/file43.dat,1.1920928955078125e-06,0.031358957290649414
1.0,1,http://content-server-service:9090/files/file44.dat,9.5367431640625e-07,0.03235936164855957
1.0,1,http://content-server-service:9090/files/file45.dat,2.384185791015625e-07,0.028306961059570312
1.0,1,http://content-server-service:9090/files/file46.dat,1.1920928955078125e-06,0.0302579402923584
1.0,1,http://content-server-service:9090/files/file47.dat,1.1920928955078125e-06,0.030180931091308594
1.0,1,http://content-server-service:9090/files/file48.dat,4.76837158203125e-07,0.028683900833129883
1.0,1,http://content-server-service:9090/files/file49.dat,1.1920928955078125e-06,0.0333104133605957
1.0,1,http://content-server-service:9090/files/file50.dat,1.1920928955078125e-06,0.03810620307922363
1.0,2,http://content-server-service:9090/files/file1.dat,4.76837158203125e-07,0.027065038681030273
1.0,2,http://content-server-service:9090/files/file2.dat,2.384185791015625e-07,0.027942895889282227
1.0,2,http://content-server-service:9090/files/file3.dat,1.1920928955078125e-06,0.029635190963745117
1.0,2,http://content-server-service:9090/files/file4.dat,9.5367431640625e-07,0.03090643882751465
1.0,2,http://content-server-service:9090/files/file5.dat,4.76837158203125e-07,0.04216623306274414
1.0,2,http://content-server-service:9090/files/file6.dat,1.1920928955078125e-06,0.028877973556518555
1.0,2,http://content-server-service:9090/files/file7.dat,1.1920928955078125e-06,0.029011249542236328
1.0,2,http://content-server-service:9090/files/file8.dat,2.384185791015625e-07,0.0361483097076416
1.0,2,http://content-server-service:9090/files/file10.dat,9.5367431640625e-07,0.029339075088500977
1.0,2,http://content-server-service:9090/files/file9.dat,7.152557373046875e-07,0.03063201904296875
1.0,2,http://content-server-service:9090/files/file11.dat,4.76837158203125e-07,0.02758479118347168
1.0,2,http://content-server-service:9090/files/file12.dat,9.5367431640625e-07,0.03953957557678223
1.0,2,http://content-server-service:9090/files/file13.dat,9.5367431640625e-07,0.02909541130065918
1.0,2,http://content-server-service:9090/files/file15.dat,9.5367431640625e-07,0.028660058975219727
1.0,2,http://content-server-service:9090/files/file16.dat,1.1920928955078125e-06,0.02962470054626465
1.0,2,http://content-server-service:9090/files/file14.dat,2.384185791015625e-07,0.03066086769104004
1.0,2,http://content-server-service:9090/files/file18.dat,1.1920928955078125e-06,0.028745412826538086
1.0,2,http://content-server-service:9090/files/file17.dat,1.430511474609375e-06,0.030916213989257812
1.0,2,http://content-server-service:9090/files/file19.dat,4.76837158203125e-07,0.02694082260131836
1.0,2,http://content-server-service:9090/files/file20.dat,1.1920928955078125e-06,0.03017592430114746
1.0,2,http://content-server-service:9090/files/file21.dat,1.1920928955078125e-06,0.029593467712402344
1.0,2,http://content-server-service:9090/files/file22.dat,2.384185791015625e-07,0.04226541519165039
1.0,2,http://content-server-service:9090/files/file23.dat,1.430511474609375e-06,0.02864217758178711
1.0,2,http://content-server-service:9090/files/file24.dat,1.1920928955078125e-06,0.02989506721496582
1.0,2,http://content-server-service:9090/files/file25.dat,4.76837158203125e-07,0.02882862091064453
1.0,2,http://content-server-service:9090/files/file26.dat,1.430511474609375e-06,0.0287630558013916
1.0,2,http://content-server-service:9090/files/file27.dat,1.1920928955078125e-06,0.03168821334838867
1.0,2,http://content-server-service:9090/files/file29.dat,1.430511474609375e-06,0.030552148818969727
1.0,2,http://content-server-service:9090/files/file28.dat,4.76837158203125e-07,0.05642223358154297
1.0,2,http://content-server-service:9090/files/file30.dat,1.6689300537109375e-06,0.03215932846069336
1.0,2,http://content-server-service:9090/files/file31.dat,1.1920928955078125e-06,0.028568506240844727
1.0,2,http://content-server-service:9090/files/file32.dat,2.384185791015625e-07,0.029708147048950195
1.0,2,http://content-server-service:9090/files/file33.dat,9.5367431640625e-07,0.042879581451416016
1.0,2,http://content-server-service:9090/files/file34.dat,1.430511474609375e-06,0.029669761657714844
1.0,2,http://content-server-service:9090/files/file35.dat,4.76837158203125e-07,0.030603408813476562
1.0,2,http://content-server-service:9090/files/file36.dat,9.5367431640625e-07,0.030135393142700195
1.0,2,http://content-server-service:9090/files/file37.dat,1.1920928955078125e-06,0.030392885208129883
1.0,2,http://content-server-service:9090/files/file38.dat,7.152557373046875e-07,0.04702615737915039
1.0,2,http://content-server-service:9090/files/file40.dat,1.1920928955078125e-06,0.028923988342285156
1.0,2,http://content-server-service:9090/files/file39.dat,1.1920928955078125e-06,0.02911233901977539
1.0,2,http://content-server-service:9090/files/file41.dat,4.76837158203125e-07,0.028245925903320312
1.0,2,http://content-server-service:9090/files/file42.dat,1.1920928955078125e-06,0.029702186584472656
1.0,2,http://content-server-service:9090/files/file43.dat,9.5367431640625e-07,0.03146696090698242
1.0,2,http://content-server-service:9090/files/file44.dat,2.384185791015625e-07,0.048066139221191406
1.0,2,http://content-server-service:9090/files/file45.dat,4.76837158203125e-07,0.028597354888916016
1.0,2,http://content-server-service:9090/files/file46.dat,4.76837158203125e-07,0.026821136474609375
1.0,2,http://content-server-service:9090/files/file47.dat,4.76837158203125e-07,0.039179086685180664
1.0,2,http://content-server-service:9090/files/file48.dat,7.152557373046875e-07,0.029557228088378906
1.0,2,http://content-server-service:9090/files/file49.dat,7.152557373046875e-07,0.030597925186157227
1.0,2,http://content-server-service:9090/files/file1.dat,1.430511474609375e-06,0.02891707420349121
1.0,2,http://content-server-service:9090/files/file50.dat,1.1920928955078125e-06,0.030167102813720703
1.0,2,http://content-server-service:9090/files/file2.dat,4.76837158203125e-07,0.04962587356567383
1.0,2,http://content-server-service:9090/files/file3.dat,9.5367431640625e-07,0.030279159545898438
1.0,2,http://content-server-service:9090/files/file4.dat,1.1920928955078125e-06,0.03581857681274414
1.0,2,http://content-server-service:9090/files/file5.dat,4.76837158203125e-07,0.028712034225463867
1.0,2,http://content-server-service:9090/files/file6.dat,9.5367431640625e-07,0.02897191047668457
1.0,2,http://content-server-service:9090/files/file7.dat,1.1920928955078125e-06,0.03016352653503418
1.0,2,http://content-server-service:9090/files/file9.dat,1.1920928955078125e-06,0.031000137329101562
1.0,2,http://content-server-service:9090/files/file10.dat,9.5367431640625e-07,0.030553102493286133
1.0,2,http://content-server-service:9090/files/file8.dat,4.76837158203125e-07,0.04945087432861328
1.0,2,http://content-server-service:9090/files/file11.dat,1.430511474609375e-06,0.029312610626220703
1.0,2,http://content-server-service:9090/files/file13.dat,2.384185791015625e-07,0.028937578201293945
1.0,2,http://content-server-service:9090/files/file12.dat,1.1920928955078125e-06,0.03452324867248535
1.0,2,http://content-server-service:9090/files/file14.dat,1.1920928955078125e-06,0.03482985496520996
1.0,2,http://content-server-service:9090/files/file15.dat,4.76837158203125e-07,0.02788710594177246
1.0,2,http://content-server-service:9090/files/file16.dat,1.430511474609375e-06,0.03136444091796875
1.0,2,http://content-server-service:9090/files/file17.dat,9.5367431640625e-07,0.029976367950439453
1.0,2,http://content-server-service:9090/files/file19.dat,9.5367431640625e-07,0.029881954193115234
1.0,2,http://content-server-service:9090/files/file18.dat,9.5367431640625e-07,0.049863576889038086
1.0,2,http://content-server-service:9090/files/file20.dat,1.1920928955078125e-06,0.02949976921081543
1.0,2,http://content-server-service:9090/files/file21.dat,9.5367431640625e-07,0.030971527099609375
1.0,2,http://content-server-service:9090/files/file22.dat,2.384185791015625e-07,0.034569501876831055
1.0,2,http://content-server-service:9090/files/file23.dat,1.430511474609375e-06,0.03545784950256348
1.0,2,http://content-server-service:9090/files/file24.dat,1.1920928955078125e-06,0.03023982048034668
1.0,2,http://content-server-service:9090/files/file25.dat,4.76837158203125e-07,0.040357112884521484
1.0,2,http://content-server-service:9090/files/file26.dat,1.1920928955078125e-06,0.031418561935424805
1.0,2,http://content-server-service:9090/files/file27.dat,1.430511474609375e-06,0.02897787094116211
1.0,2,http://content-server-service:9090/files/file29.dat,1.1920928955078125e-06,0.030292034149169922
1.0,2,http://content-server-service:9090/files/file30.dat,1.1920928955078125e-06,0.031230449676513672
1.0,2,http://content-server-service:9090/files/file28.dat,4.76837158203125e-07,0.044225454330444336
1.0,2,http://content-server-service:9090/files/file31.dat,1.1920928955078125e-06,0.0338442325592041
1.0,2,http://content-server-service:9090/files/file33.dat,4.76837158203125e-07,0.026667356491088867
1.0,2,http://content-server-service:9090/files/file32.dat,9.5367431640625e-07,0.03078293800354004
1.0,2,http://content-server-service:9090/files/file34.dat,9.5367431640625e-07,0.028575420379638672
1.0,2,http://content-server-service:9090/files/file35.dat,1.1920928955078125e-06,0.02864813804626465
1.0,2,http://content-server-service:9090/files/file36.dat,7.152557373046875e-07,0.04165029525756836
1.0,2,http://content-server-service:9090/files/file37.dat,1.1920928955078125e-06,0.030621051788330078
1.0,2,http://content-server-service:9090/files/file38.dat,9.5367431640625e-07,0.030389070510864258
1.0,2,http://content-server-service:9090/files/file39.dat,4.76837158203125e-07,0.05721688270568848
1.0,2,http://content-server-service:9090/files/file40.dat,7.152557373046875e-07,0.02687215805053711
1.0,2,http://content-server-service:9090/files/file41.dat,4.76837158203125e-07,0.03093576431274414
1.0,2,http://content-server-service:9090/files/file43.dat,1.1920928955078125e-06,0.028597116470336914
1.0,2,http://content-server-service:9090/files/file42.dat,1.1920928955078125e-06,0.03129124641418457
1.0,2,http://content-server-service:9090/files/file44.dat,4.76837158203125e-07,0.0524599552154541
1.0,2,http://content-server-service:9090/files/file45.dat,1.430511474609375e-06,0.02859330177307129
1.0,2,http://content-server-service:9090/files/file46.dat,9.5367431640625e-07,0.02898383140563965
1.0,2,http://content-server-service:9090/files/file47.dat,4.76837158203125e-07,0.029522180557250977
1.0,2,http://content-server-service:9090/files/file48.dat,1.430511474609375e-06,0.030101537704467773
1.0,2,http://content-server-service:9090/files/file49.dat,9.5367431640625e-07,0.030617713928222656
1.0,2,http://content-server-service:9090/files/file50.dat,4.76837158203125e-07,0.04437685012817383
1.0,3,http://content-server-service:9090/files/file1.dat,1.1920928955078125e-06,0.030639171600341797
1.0,3,http://content-server-service:9090/files/file2.dat,1.1920928955078125e-06,0.028664112091064453
1.0,3,http://content-server-service:9090/files/file3.dat,1.1920928955078125e-06,0.029582500457763672
1.0,3,http://content-server-service:9090/files/file4.dat,1.1920928955078125e-06,0.030211687088012695
1.0,3,http://content-server-service:9090/files/file5.dat,7.152557373046875e-07,0.029399394989013672
1.0,3,http://content-server-service:9090/files/file6.dat,9.5367431640625e-07,0.02949810028076172
1.0,3,http://content-server-service:9090/files/file7.dat,1.430511474609375e-06,0.029905080795288086
