nCPUs,expN,url,timeGettingFile,timeComputing
1.0,0,http://content-server-service:9090/files/file1.dat,0.053843021392822266,0.0
1.0,0,http://content-server-service:9090/files/file2.dat,0.04044651985168457,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file3.dat,0.04241538047790527,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file4.dat,0.038290977478027344,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file6.dat,0.046358346939086914,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file7.dat,0.04517984390258789,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file8.dat,0.04326820373535156,0.0
1.0,0,http://content-server-service:9090/files/file9.dat,0.048483848571777344,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file10.dat,0.04550647735595703,0.0
1.0,0,http://content-server-service:9090/files/file11.dat,0.03936028480529785,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file12.dat,0.048309326171875,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file13.dat,0.049645185470581055,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file14.dat,0.04363059997558594,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file15.dat,0.04259324073791504,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file16.dat,0.04375767707824707,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file17.dat,0.04284381866455078,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file5.dat,0.38450121879577637,4.76837158203125e-07
1.0,0,http://content-server-service:9090/files/file18.dat,0.04481816291809082,0.0
1.0,0,http://content-server-service:9090/files/file19.dat,0.03800058364868164,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file21.dat,0.032973289489746094,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file20.dat,0.04372906684875488,4.76837158203125e-07
1.0,0,http://content-server-service:9090/files/file22.dat,0.03464198112487793,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file23.dat,0.04377484321594238,0.0
1.0,0,http://content-server-service:9090/files/file24.dat,0.041852474212646484,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file25.dat,0.0391850471496582,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file26.dat,0.03847670555114746,0.0
1.0,0,http://content-server-service:9090/files/file27.dat,0.04743170738220215,4.76837158203125e-07
1.0,0,http://content-server-service:9090/files/file28.dat,0.03432035446166992,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file29.dat,0.0451657772064209,2.384185791015625e-07
