nCPUs,expN,url,timeGettingFile,timeComputing
1.0,0,http://content-server-service:9090/files/file2.dat,0.04356551170349121,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file3.dat,0.03656315803527832,4.76837158203125e-07
1.0,0,http://content-server-service:9090/files/file4.dat,0.03808450698852539,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file5.dat,0.03388333320617676,0.0
1.0,0,http://content-server-service:9090/files/file6.dat,0.03938579559326172,0.0
1.0,0,http://content-server-service:9090/files/file1.dat,0.961498498916626,7.152557373046875e-07
1.0,0,http://content-server-service:9090/files/file8.dat,0.04006528854370117,0.0
1.0,0,http://content-server-service:9090/files/file9.dat,0.033426761627197266,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file10.dat,0.048410654067993164,7.152557373046875e-07
1.0,0,http://content-server-service:9090/files/file11.dat,0.050737619400024414,0.0
1.0,0,http://content-server-service:9090/files/file13.dat,0.0359041690826416,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file12.dat,0.05459308624267578,7.152557373046875e-07
1.0,0,http://content-server-service:9090/files/file14.dat,0.03562521934509277,4.76837158203125e-07
1.0,0,http://content-server-service:9090/files/file16.dat,0.034841299057006836,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file17.dat,0.03650259971618652,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file18.dat,0.0452423095703125,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file19.dat,0.03503251075744629,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file20.dat,0.03588390350341797,0.0
1.0,0,http://content-server-service:9090/files/file21.dat,0.03890109062194824,0.0
1.0,0,http://content-server-service:9090/files/file22.dat,0.0343930721282959,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file23.dat,0.03520464897155762,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file24.dat,0.035169124603271484,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file25.dat,0.03921246528625488,0.0
1.0,0,http://content-server-service:9090/files/file26.dat,0.05308246612548828,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file27.dat,0.05021953582763672,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file28.dat,0.04443001747131348,0.0
1.0,0,http://content-server-service:9090/files/file29.dat,0.037171363830566406,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file15.dat,0.6420009136199951,9.5367431640625e-07
1.0,0,http://content-server-service:9090/files/file30.dat,0.03978419303894043,4.76837158203125e-07
1.0,0,http://content-server-service:9090/files/file31.dat,0.03491067886352539,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file33.dat,0.03875327110290527,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file32.dat,0.054019927978515625,9.5367431640625e-07
1.0,0,http://content-server-service:9090/files/file34.dat,0.03810596466064453,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file35.dat,0.0529637336730957,7.152557373046875e-07
1.0,0,http://content-server-service:9090/files/file36.dat,0.035585641860961914,0.0
1.0,0,http://content-server-service:9090/files/file37.dat,0.05169510841369629,9.5367431640625e-07
1.0,0,http://content-server-service:9090/files/file38.dat,0.04123806953430176,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file40.dat,0.03502607345581055,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file39.dat,0.06405949592590332,7.152557373046875e-07
1.0,0,http://content-server-service:9090/files/file41.dat,0.04414963722229004,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file43.dat,0.039048194885253906,1.8596649169921875e-05
1.0,0,http://content-server-service:9090/files/file42.dat,0.06669950485229492,7.152557373046875e-07
1.0,0,http://content-server-service:9090/files/file45.dat,0.04964733123779297,0.0
1.0,0,http://content-server-service:9090/files/file46.dat,0.052120208740234375,7.152557373046875e-07
1.0,0,http://content-server-service:9090/files/file47.dat,0.03983902931213379,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file49.dat,0.06202244758605957,7.152557373046875e-07
1.0,0,http://content-server-service:9090/files/file50.dat,0.036939144134521484,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file2.dat,0.04204535484313965,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file1.dat,0.06327652931213379,1.1920928955078125e-06
1.0,0,http://content-server-service:9090/files/file3.dat,0.03691411018371582,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file4.dat,0.05217742919921875,7.152557373046875e-07
1.0,0,http://content-server-service:9090/files/file5.dat,0.04207038879394531,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file6.dat,0.03817629814147949,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file7.dat,0.043273210525512695,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file8.dat,0.03499603271484375,0.0
1.0,0,http://content-server-service:9090/files/file9.dat,0.038538217544555664,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file10.dat,0.053689002990722656,7.152557373046875e-07
1.0,0,http://content-server-service:9090/files/file11.dat,0.04791593551635742,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file12.dat,0.054433345794677734,9.5367431640625e-07
1.0,0,http://content-server-service:9090/files/file13.dat,0.03668785095214844,4.76837158203125e-07
1.0,0,http://content-server-service:9090/files/file7.dat,0.7490131855010986,9.5367431640625e-07
1.0,0,http://content-server-service:9090/files/file44.dat,0.053316354751586914,1.1920928955078125e-06
1.0,0,http://content-server-service:9090/files/file15.dat,0.047528743743896484,0.0
1.0,0,http://content-server-service:9090/files/file14.dat,0.05565929412841797,7.152557373046875e-07
1.0,0,http://content-server-service:9090/files/file16.dat,0.03734779357910156,4.76837158203125e-07
1.0,0,http://content-server-service:9090/files/file17.dat,0.05719733238220215,7.152557373046875e-07
1.0,0,http://content-server-service:9090/files/file18.dat,0.037705421447753906,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file20.dat,0.03820371627807617,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file19.dat,0.06436347961425781,7.152557373046875e-07
1.0,0,http://content-server-service:9090/files/file21.dat,0.04178810119628906,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file22.dat,0.05105161666870117,7.152557373046875e-07
1.0,0,http://content-server-service:9090/files/file48.dat,0.7058620452880859,7.152557373046875e-07
1.0,0,http://content-server-service:9090/files/file23.dat,0.03731822967529297,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file25.dat,0.038927316665649414,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file24.dat,0.06269359588623047,7.152557373046875e-07
1.0,0,http://content-server-service:9090/files/file26.dat,0.04138946533203125,4.76837158203125e-07
1.0,0,http://content-server-service:9090/files/file27.dat,0.061998844146728516,7.152557373046875e-07
1.0,0,http://content-server-service:9090/files/file28.dat,0.038365840911865234,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file29.dat,0.05056571960449219,9.5367431640625e-07
1.0,0,http://content-server-service:9090/files/file30.dat,0.053495168685913086,9.5367431640625e-07
1.0,0,http://content-server-service:9090/files/file31.dat,0.04474329948425293,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file33.dat,0.03568387031555176,2.384185791015625e-07
1.0,0,http://content-server-service:9090/files/file32.dat,0.04431033134460449,1.1920928955078125e-06
1.0,0,http://content-server-service:9090/files/file34.dat,0.03767728805541992,0.0
1.0,0,http://content-server-service:9090/files/file35.dat,0.04941964149475098,9.5367431640625e-07
