cluster_config,cluster_config,cluster_config,function_resource_map,function_resource_map,function_resource_map,function_resource_map,function_resource_map,function_times,function_times,function_times,function_times,function_times,config_point_result,config_point_result,config_point_result,config_point_result,config_point_result
num_workers,cpu_per_worker,memory_per_worker,extractImgMetadata,transformMetadata,thumbnail,returnMetadata,createThumbnail,extractImgMetadata,transformMetadata,thumbnail,returnMetadata,createThumbnail,loss_used,loss_value,execution_time,cost_to_run,attempt_n
1,1,1Gi,0.7,1.0,1.0,1.0,1.0,0.24404215812683105,8.106231689453125e-06,0.27748966217041016,9.5367431640625e-07,0.5780565738677979,latency_loss,0.597,0.597,1.0263848066329957,4
1,1,1Gi,0.4,1.0,1.0,1.0,1.0,0.24904179573059082,9.5367431640625e-06,0.2413790225982666,1.1920928955078125e-06,0.5379745960235596,latency_loss,0.569,0.569,0.878981065750122,0
1,1,1Gi,0.4,1.0,1.0,1.0,1.0,0.24813055992126465,6.67572021484375e-06,0.23740100860595703,9.5367431640625e-07,0.5346965789794922,latency_loss,0.559,0.559,0.8713574409484863,1
1,1,1Gi,0.4,1.0,1.0,1.0,1.0,0.2569742202758789,7.62939453125e-06,0.2776193618774414,9.5367431640625e-07,0.5870718955993652,latency_loss,0.611,0.611,0.9674895286560059,2
1,1,1Gi,0.4,1.0,1.0,1.0,1.0,0.23723745346069336,5.7220458984375e-06,0.28043127059936523,1.1920928955078125e-06,0.5656740665435791,latency_loss,0.588,0.588,0.9410072326660156,3
1,1,1Gi,0.4,1.0,1.0,1.0,1.0,0.27657389640808105,6.198883056640625e-06,0.24888825416564941,7.152557373046875e-07,0.5747983455657959,latency_loss,0.639,0.639,0.9343230724334717,4
1,1,1Gi,0.1,1.0,1.0,1.0,1.0,0.3083920478820801,6.198883056640625e-06,0.2706015110015869,7.152557373046875e-07,0.6345071792602539,latency_loss,0.661,0.661,0.9359548091888428,0
1,1,1Gi,0.1,1.0,1.0,1.0,1.0,0.3401973247528076,6.198883056640625e-06,0.23084020614624023,9.5367431640625e-07,0.6166999340057373,latency_loss,0.636,0.636,0.8815670251846314,1
1,1,1Gi,0.1,1.0,1.0,1.0,1.0,0.3313636779785156,8.106231689453125e-06,0.26787662506103516,1.1920928955078125e-06,0.6510787010192871,latency_loss,0.704,0.704,0.9521009922027588,2
1,1,1Gi,0.1,1.0,1.0,1.0,1.0,0.4007117748260498,1.1205673217773438e-05,0.22843170166015625,9.5367431640625e-07,0.6826467514038086,latency_loss,0.709,0.709,0.951161789894104,3
1,1,1Gi,0.1,1.0,1.0,1.0,1.0,0.32547974586486816,1.3828277587890625e-05,0.2526822090148926,9.5367431640625e-07,0.6251866817474365,latency_loss,0.65,0.65,0.9104316473007202,4
1,1,1Gi,1.0,0.7,1.0,1.0,1.0,0.22887086868286133,2.09808349609375e-05,0.25379371643066406,7.152557373046875e-07,0.5341229438781738,latency_loss,0.557,0.557,1.016802930831909,0
1,1,1Gi,1.0,0.7,1.0,1.0,1.0,0.2368144989013672,1.5497207641601562e-05,0.2534947395324707,7.152557373046875e-07,0.5432898998260498,latency_loss,0.565,0.565,1.0336107015609741,1
1,1,1Gi,1.0,0.7,1.0,1.0,1.0,0.2324826717376709,1.0728836059570312e-05,0.2795875072479248,1.1920928955078125e-06,0.5531187057495117,latency_loss,0.596,0.596,1.0651975870132446,2
1,1,1Gi,1.0,0.7,1.0,1.0,1.0,0.24753332138061523,1.52587890625e-05,0.2853832244873047,2.384185791015625e-06,0.5843946933746338,latency_loss,0.608,0.608,1.1173243045806884,3
1,1,1Gi,1.0,0.7,1.0,1.0,1.0,0.254833459854126,9.5367431640625e-06,0.2709352970123291,7.152557373046875e-07,0.571727991104126,latency_loss,0.639,0.639,1.0975041389465332,4
1,1,1Gi,1.0,0.4,1.0,1.0,1.0,0.2495441436767578,1.3589859008789062e-05,0.2610492706298828,2.6226043701171875e-06,0.5555620193481445,latency_loss,0.579,0.579,1.0661634922027587,0
1,1,1Gi,1.0,0.4,1.0,1.0,1.0,0.22231745719909668,1.52587890625e-05,0.2619657516479492,9.5367431640625e-07,0.5245380401611328,latency_loss,0.548,0.548,1.00882830619812,1
1,1,1Gi,1.0,0.4,1.0,1.0,1.0,0.23393630981445312,1.5020370483398438e-05,0.2547423839569092,9.5367431640625e-07,0.5440065860748291,latency_loss,0.59,0.59,1.0326922416687012,2
1,1,1Gi,1.0,0.4,1.0,1.0,1.0,0.2164442539215088,1.7404556274414062e-05,0.25626206398010254,9.5367431640625e-07,0.5230085849761963,latency_loss,0.547,0.547,0.9957228183746338,3
1,1,1Gi,1.0,0.4,1.0,1.0,1.0,0.23389267921447754,1.5497207641601562e-05,0.27205324172973633,9.5367431640625e-07,0.5452721118927002,latency_loss,0.566,0.566,1.051225185394287,4
1,1,1Gi,1.0,0.1,1.0,1.0,1.0,0.20590901374816895,1.3828277587890625e-05,0.2580094337463379,1.1920928955078125e-06,0.5142607688903809,latency_loss,0.592,0.592,0.978181791305542,0
1,1,1Gi,1.0,0.1,1.0,1.0,1.0,0.24912428855895996,1.52587890625e-05,0.2323284149169922,1.1920928955078125e-06,0.5222563743591309,latency_loss,0.547,0.547,1.0037117958068849,1
1,1,1Gi,1.0,0.1,1.0,1.0,1.0,0.23742341995239258,2.0742416381835938e-05,0.23419594764709473,1.6689300537109375e-06,0.5222620964050293,latency_loss,0.547,0.547,0.9938852071762085,2
1,1,1Gi,1.0,0.1,1.0,1.0,1.0,0.25657176971435547,2.3126602172851562e-05,0.22925662994384766,1.1920928955078125e-06,0.534597635269165,latency_loss,0.607,0.607,1.020429539680481,3
1,1,1Gi,1.0,0.1,1.0,1.0,1.0,0.22408485412597656,1.3589859008789062e-05,0.23811864852905273,7.152557373046875e-07,0.5130436420440674,latency_loss,0.636,0.636,0.9752492189407349,4
1,1,1Gi,1.0,1.0,0.7,1.0,1.0,0.22948789596557617,6.4373016357421875e-06,0.2692756652832031,1.430511474609375e-06,0.5462136268615723,latency_loss,0.57,0.57,0.9642023563385009,0
1,1,1Gi,1.0,1.0,0.7,1.0,1.0,0.26125359535217285,9.298324584960938e-06,0.270780086517334,9.5367431640625e-07,0.5759475231170654,latency_loss,0.646,0.646,1.0267574310302734,1
1,1,1Gi,1.0,1.0,0.7,1.0,1.0,0.20409417152404785,1.1920928955078125e-05,0.26282215118408203,9.5367431640625e-07,0.5202033519744873,latency_loss,0.546,0.546,0.9082859039306641,2
1,1,1Gi,1.0,1.0,0.7,1.0,1.0,0.2492814064025879,6.67572021484375e-06,0.23742175102233887,1.1920928955078125e-06,0.5336458683013916,latency_loss,0.559,0.559,0.949130368232727,3
1,1,1Gi,1.0,1.0,0.7,1.0,1.0,0.21557354927062988,6.4373016357421875e-06,0.24892258644104004,9.5367431640625e-07,0.5173656940460205,latency_loss,0.589,0.589,0.9071924448013305,4
1,1,1Gi,1.0,1.0,0.4,1.0,1.0,0.21134281158447266,1.0728836059570312e-05,0.3277931213378906,7.152557373046875e-07,0.5863175392150879,latency_loss,0.61,0.61,0.9287890434265137,0
1,1,1Gi,1.0,1.0,0.4,1.0,1.0,0.2099316120147705,1.3589859008789062e-05,0.34992098808288574,1.1920928955078125e-06,0.6069612503051758,latency_loss,0.672,0.672,0.9568760395050049,1
1,1,1Gi,1.0,1.0,0.4,1.0,1.0,0.23643136024475098,6.198883056640625e-06,0.3105156421661377,1.430511474609375e-06,0.596266508102417,latency_loss,0.619,0.619,0.9569117546081543,2
1,1,1Gi,1.0,1.0,0.4,1.0,1.0,0.20673632621765137,6.9141387939453125e-06,0.32897067070007324,7.152557373046875e-07,0.5843520164489746,latency_loss,0.605,0.605,0.9226842403411866,3
1,1,1Gi,1.0,1.0,0.4,1.0,1.0,0.21471858024597168,7.152557373046875e-06,0.30709171295166016,1.1920928955078125e-06,0.5770671367645264,latency_loss,0.598,0.598,0.9146307468414306,4
1,1,1Gi,1.0,1.0,0.1,1.0,1.0,0.2025289535522461,7.152557373046875e-06,0.545771598815918,7.152557373046875e-07,0.8073713779449463,latency_loss,0.829,0.829,1.0644853591918946,0
1,1,1Gi,1.0,1.0,0.1,1.0,1.0,0.23890995979309082,1.1205673217773438e-05,0.5299599170684814,9.5367431640625e-07,0.8156275749206543,latency_loss,0.839,0.839,1.1075456857681274,1
1,1,1Gi,1.0,1.0,0.1,1.0,1.0,0.2140030860900879,8.344650268554688e-06,0.5231306552886963,3.0994415283203125e-06,0.7872681617736816,latency_loss,0.809,0.809,1.0535957574844361,2
1,1,1Gi,1.0,1.0,0.1,1.0,1.0,0.23786497116088867,6.198883056640625e-06,0.4826643466949463,9.5367431640625e-07,0.7807481288909912,latency_loss,0.819,0.819,1.0668866872787475,3
1,1,1Gi,1.0,1.0,0.1,1.0,1.0,0.21204614639282227,6.4373016357421875e-06,0.5475718975067139,1.430511474609375e-06,0.8125441074371338,latency_loss,0.88,0.88,1.0793553113937377,4
1,1,1Gi,1.0,1.0,1.0,0.7,1.0,0.23019838333129883,1.1205673217773438e-05,0.2539186477661133,2.6226043701171875e-06,0.5255351066589355,latency_loss,0.549,0.549,1.0096651792526246,0
1,1,1Gi,1.0,1.0,1.0,0.7,1.0,0.217909574508667,2.0503997802734375e-05,0.2509465217590332,2.6226043701171875e-06,0.5129361152648926,latency_loss,0.591,0.591,0.9818145513534546,1
1,1,1Gi,1.0,1.0,1.0,0.7,1.0,0.21397995948791504,8.106231689453125e-06,0.2257702350616455,2.6226043701171875e-06,0.49466824531555176,latency_loss,0.516,0.516,0.9344283819198609,2
1,1,1Gi,1.0,1.0,1.0,0.7,1.0,0.20951199531555176,6.67572021484375e-06,0.22580909729003906,3.337860107421875e-06,0.4854085445404053,latency_loss,0.505,0.505,0.9207386493682861,3
1,1,1Gi,1.0,1.0,1.0,0.7,1.0,0.2573671340942383,1.7642974853515625e-05,0.22976255416870117,1.6689300537109375e-06,0.5352210998535156,latency_loss,0.559,0.559,1.0223695993423463,4
1,1,1Gi,1.0,1.0,1.0,0.4,1.0,0.23227930068969727,7.3909759521484375e-06,0.25751781463623047,2.384185791015625e-06,0.5355238914489746,latency_loss,0.555,0.555,1.025329351425171,0
1,1,1Gi,1.0,1.0,1.0,0.4,1.0,0.20055937767028809,6.4373016357421875e-06,0.23452043533325195,2.384185791015625e-06,0.4809753894805908,latency_loss,0.541,0.541,0.916062593460083,1
1,1,1Gi,1.0,1.0,1.0,0.4,1.0,0.24990367889404297,1.4543533325195312e-05,0.2288978099822998,1.9073486328125e-06,0.5245184898376465,latency_loss,0.548,0.548,1.0033352851867676,2
1,1,1Gi,1.0,1.0,1.0,0.4,1.0,0.2581157684326172,1.239776611328125e-05,0.24003052711486816,2.1457672119140625e-06,0.5463566780090332,latency_loss,0.568,0.568,1.0445162296295165,3
1,1,1Gi,1.0,1.0,1.0,0.4,1.0,0.2129688262939453,7.867813110351562e-06,0.2586843967437744,2.86102294921875e-06,0.5264647006988525,latency_loss,0.546,0.546,0.9981269359588623,4
1,1,1Gi,1.0,1.0,1.0,0.1,1.0,0.23028182983398438,7.152557373046875e-06,0.27515220642089844,2.384185791015625e-06,0.55538010597229,latency_loss,0.609,0.609,1.060821533203125,0
1,1,1Gi,1.0,1.0,1.0,0.1,1.0,0.258791446685791,7.152557373046875e-06,0.22712421417236328,3.0994415283203125e-06,0.5329327583312988,latency_loss,0.558,0.558,1.018855881690979,1
1,1,1Gi,1.0,1.0,1.0,0.1,1.0,0.21944522857666016,7.62939453125e-06,0.232588529586792,3.0994415283203125e-06,0.4919424057006836,latency_loss,0.516,0.516,0.9439841032028198,2
1,1,1Gi,1.0,1.0,1.0,0.1,1.0,0.23217058181762695,6.4373016357421875e-06,0.22593450546264648,2.6226043701171875e-06,0.5057299137115479,latency_loss,0.527,0.527,0.9638417005538941,3
1,1,1Gi,1.0,1.0,1.0,0.1,1.0,0.24479198455810547,5.7220458984375e-06,0.2503523826599121,2.6226043701171875e-06,0.545478343963623,latency_loss,0.568,0.568,1.040628695487976,4
1,1,1Gi,1.0,1.0,1.0,1.0,0.7,0.2075796127319336,5.7220458984375e-06,0.23699283599853516,9.5367431640625e-07,0.4928462505340576,latency_loss,0.542,0.542,0.7895714998245239,0
1,1,1Gi,1.0,1.0,1.0,1.0,0.7,0.26686525344848633,6.9141387939453125e-06,0.2312154769897461,1.9073486328125e-06,0.5458095073699951,latency_loss,0.567,0.567,0.8801562070846558,1
1,1,1Gi,1.0,1.0,1.0,1.0,0.7,0.2054917812347412,7.152557373046875e-06,0.26993870735168457,9.5367431640625e-07,0.527616024017334,latency_loss,0.557,0.557,0.844769811630249,2
1,1,1Gi,1.0,1.0,1.0,1.0,0.7,0.20679903030395508,5.9604644775390625e-06,0.24911236763000488,1.1920928955078125e-06,0.5029895305633545,latency_loss,0.576,0.576,0.8080112218856812,3
1,1,1Gi,1.0,1.0,1.0,1.0,0.7,0.23345255851745605,6.67572021484375e-06,0.2611861228942871,7.152557373046875e-07,0.5349369049072266,latency_loss,0.564,0.564,0.8691019058227538,4
1,1,1Gi,1.0,1.0,1.0,1.0,0.4,0.21654963493347168,1.3113021850585938e-05,0.27490663528442383,1.1920928955078125e-06,0.5447249412536621,latency_loss,0.576,0.576,0.7093605518341064,0
1,1,1Gi,1.0,1.0,1.0,1.0,0.4,0.2552330493927002,7.152557373046875e-06,0.23668384552001953,9.5367431640625e-07,0.548973560333252,latency_loss,0.58,0.58,0.7115144252777099,1
1,1,1Gi,1.0,1.0,1.0,1.0,0.4,0.24738717079162598,6.4373016357421875e-06,0.25504255294799805,1.1920928955078125e-06,0.5580387115478516,latency_loss,0.59,0.59,0.7256528377532959,2
1,1,1Gi,1.0,1.0,1.0,1.0,0.4,0.2301175594329834,5.4836273193359375e-06,0.2805447578430176,9.5367431640625e-07,0.5686404705047607,latency_loss,0.599,0.599,0.738124942779541,3
1,1,1Gi,1.0,1.0,1.0,1.0,0.4,0.23037123680114746,7.62939453125e-06,0.25049614906311035,7.152557373046875e-07,0.5283443927764893,latency_loss,0.558,0.558,0.692213487625122,4
1,1,1Gi,1.0,1.0,1.0,1.0,0.1,0.23328757286071777,8.821487426757812e-06,0.25189971923828125,1.1920928955078125e-06,0.570716381072998,latency_loss,0.598,0.598,0.542268943786621,0
1,1,1Gi,1.0,1.0,1.0,1.0,0.1,0.2828669548034668,1.8835067749023438e-05,0.25373125076293945,1.1920928955078125e-06,0.6434972286224365,latency_loss,0.668,0.668,0.6009679555892944,1
1,1,1Gi,1.0,1.0,1.0,1.0,0.1,0.23319482803344727,5.9604644775390625e-06,0.2680671215057373,9.5367431640625e-07,0.599609375,latency_loss,0.658,0.658,0.5612298011779785,2
1,1,1Gi,1.0,1.0,1.0,1.0,0.1,0.2480621337890625,6.198883056640625e-06,0.28874897956848145,9.5367431640625e-07,0.6318871974945068,latency_loss,0.659,0.659,0.6000069856643677,3
1,1,1Gi,1.0,1.0,1.0,1.0,0.1,0.2531852722167969,6.9141387939453125e-06,0.29000353813171387,7.152557373046875e-07,0.5936970710754395,latency_loss,0.619,0.619,0.602566146850586,4
