cluster_config,cluster_config,cluster_config,function_resource_map,function_resource_map,function_resource_map,function_resource_map,function_resource_map,function_resource_map,function_times,function_times,function_times,function_times,function_times,function_times,config_point_result,config_point_result,config_point_result,config_point_result,config_point_result
num_workers,cpu_per_worker,memory_per_worker,extractImgMetadata,transformMetadata,handler,thumbnail,returnMetadata,createThumbnail,extractImgMetadata,transformMetadata,handler,thumbnail,returnMetadata,createThumbnail,loss_used,loss_value,execution_time,cost_to_run,attempt_n
1,1,1Gi,1.0,1.0,1.0,0.4,1.0,1.0,0.2568655014038086,7.867813110351562e-06,7.152557373046875e-07,0.3083915710449219,1.1920928955078125e-06,0.6298825740814209,latency_loss,0.699,0.699,0.699,2
1,1,1Gi,1.0,1.0,1.0,0.4,1.0,1.0,0.2546212673187256,5.7220458984375e-06,7.152557373046875e-07,0.3213620185852051,9.5367431640625e-07,0.641944408416748,latency_loss,0.716,0.716,0.716,3
1,1,1Gi,1.0,1.0,1.0,0.4,1.0,1.0,0.26780104637145996,6.67572021484375e-06,9.5367431640625e-07,0.31200098991394043,9.5367431640625e-07,0.6781952381134033,latency_loss,0.699,0.699,0.699,4
1,1,1Gi,1.0,1.0,1.0,0.4,1.0,1.0,0.26415300369262695,1.1205673217773438e-05,4.76837158203125e-07,0.312183141708374,7.152557373046875e-07,0.6504857540130615,latency_loss,0.705,0.705,0.705,5
1,1,1Gi,1.0,1.0,1.0,0.4,1.0,1.0,0.2999758720397949,6.67572021484375e-06,7.152557373046875e-07,0.2993347644805908,1.1920928955078125e-06,0.6619341373443604,latency_loss,0.694,0.694,0.694,6
1,1,1Gi,1.0,1.0,1.0,0.4,1.0,1.0,0.22691917419433594,2.0265579223632812e-05,4.76837158203125e-07,0.3377368450164795,1.430511474609375e-06,0.6328220367431641,latency_loss,0.663,0.663,0.663,7
1,1,1Gi,1.0,1.0,1.0,0.4,1.0,1.0,0.24596071243286133,7.152557373046875e-06,7.152557373046875e-07,0.35054993629455566,1.1920928955078125e-06,0.6624152660369873,latency_loss,0.742,0.742,0.742,8
1,1,1Gi,1.0,1.0,1.0,0.4,1.0,1.0,0.25052428245544434,7.867813110351562e-06,7.152557373046875e-07,0.3195619583129883,3.0994415283203125e-06,0.6349833011627197,latency_loss,0.661,0.661,0.661,9
1,1,1Gi,1.0,1.0,1.0,0.1,1.0,1.0,0.21299290657043457,5.9604644775390625e-06,4.76837158203125e-07,0.504786491394043,9.5367431640625e-07,0.7752549648284912,latency_loss,0.805,0.805,0.805,0
1,1,1Gi,1.0,1.0,1.0,0.1,1.0,1.0,0.2396397590637207,5.7220458984375e-06,4.76837158203125e-07,0.5382843017578125,1.430511474609375e-06,0.8377928733825684,latency_loss,0.865,0.865,0.865,1
1,1,1Gi,1.0,1.0,1.0,0.1,1.0,1.0,0.2610318660736084,6.67572021484375e-06,7.152557373046875e-07,0.5081474781036377,2.384185791015625e-06,0.8388023376464844,latency_loss,0.866,0.866,0.866,2
1,1,1Gi,1.0,1.0,1.0,0.1,1.0,1.0,0.23477983474731445,6.67572021484375e-06,9.5367431640625e-07,0.47518205642700195,9.5367431640625e-07,0.7971243858337402,latency_loss,0.823,0.823,0.823,3
1,1,1Gi,1.0,1.0,1.0,0.1,1.0,1.0,0.2598245143890381,8.821487426757812e-06,4.76837158203125e-07,0.5033156871795654,1.430511474609375e-06,0.8402783870697021,latency_loss,0.862,0.862,0.862,4
1,1,1Gi,1.0,1.0,1.0,0.1,1.0,1.0,0.25623655319213867,6.67572021484375e-06,1.1920928955078125e-06,0.49786829948425293,1.9073486328125e-06,0.8410420417785645,latency_loss,0.873,0.873,0.873,5
1,1,1Gi,1.0,1.0,1.0,0.1,1.0,1.0,0.21218442916870117,8.106231689453125e-06,1.1920928955078125e-06,0.5378553867340088,9.5367431640625e-07,0.8344845771789551,latency_loss,0.867,0.867,0.867,6
1,1,1Gi,1.0,1.0,1.0,0.1,1.0,1.0,0.23727846145629883,6.4373016357421875e-06,1.430511474609375e-06,0.543231725692749,2.1457672119140625e-06,0.8473083972930908,latency_loss,0.875,0.875,0.875,7
1,1,1Gi,1.0,1.0,1.0,0.1,1.0,1.0,0.22655320167541504,7.152557373046875e-06,7.152557373046875e-07,0.5405852794647217,9.5367431640625e-07,0.8302133083343506,latency_loss,0.871,0.871,0.871,8
1,1,1Gi,1.0,1.0,1.0,0.1,1.0,1.0,0.2897207736968994,6.198883056640625e-06,9.5367431640625e-07,0.5324592590332031,9.5367431640625e-07,0.8824248313903809,latency_loss,0.912,0.912,0.912,9
1,1,1Gi,1.0,1.0,1.0,1.0,0.7,1.0,0.23440814018249512,5.9604644775390625e-06,4.76837158203125e-07,0.25808262825012207,2.1457672119140625e-06,0.5586531162261963,latency_loss,0.592,0.592,0.592,0
1,1,1Gi,1.0,1.0,1.0,1.0,0.7,1.0,0.26897454261779785,6.4373016357421875e-06,9.5367431640625e-07,0.2808837890625,2.6226043701171875e-06,0.6076128482818604,latency_loss,0.677,0.677,0.677,1
1,1,1Gi,1.0,1.0,1.0,1.0,0.7,1.0,0.2567331790924072,5.7220458984375e-06,7.152557373046875e-07,0.24150919914245605,1.9073486328125e-06,0.5558388233184814,latency_loss,0.624,0.624,0.624,2
1,1,1Gi,1.0,1.0,1.0,1.0,0.7,1.0,0.25220513343811035,1.0013580322265625e-05,4.76837158203125e-07,0.2933671474456787,2.86102294921875e-06,0.6085565090179443,latency_loss,0.646,0.646,0.646,3
1,1,1Gi,1.0,1.0,1.0,1.0,0.7,1.0,0.22623801231384277,6.67572021484375e-06,4.76837158203125e-07,0.3376905918121338,3.0994415283203125e-06,0.6274614334106445,latency_loss,0.66,0.66,0.66,4
1,1,1Gi,1.0,1.0,1.0,1.0,0.7,1.0,0.28119611740112305,6.67572021484375e-06,7.152557373046875e-07,0.25394105911254883,3.814697265625e-06,0.5862798690795898,latency_loss,0.61,0.61,0.61,5
1,1,1Gi,1.0,1.0,1.0,1.0,0.7,1.0,0.2621927261352539,6.198883056640625e-06,9.5367431640625e-07,0.24427103996276855,3.337860107421875e-06,0.5585558414459229,latency_loss,0.589,0.589,0.589,6
1,1,1Gi,1.0,1.0,1.0,1.0,0.7,1.0,0.21989011764526367,8.106231689453125e-06,7.152557373046875e-07,0.27861499786376953,2.384185791015625e-06,0.5576512813568115,latency_loss,0.601,0.601,0.601,7
1,1,1Gi,1.0,1.0,1.0,1.0,0.7,1.0,0.24191069602966309,6.4373016357421875e-06,7.152557373046875e-07,0.40814208984375,1.9073486328125e-06,0.7080733776092529,latency_loss,0.734,0.734,0.734,8
1,1,1Gi,1.0,1.0,1.0,1.0,0.7,1.0,0.2529118061065674,8.58306884765625e-06,7.152557373046875e-07,0.311572790145874,1.6689300537109375e-06,0.6279129981994629,latency_loss,0.67,0.67,0.67,9
1,1,1Gi,1.0,1.0,1.0,1.0,0.4,1.0,0.2657625675201416,7.867813110351562e-06,4.76837158203125e-07,0.24550962448120117,3.0994415283203125e-06,0.578134298324585,latency_loss,0.61,0.61,0.61,0
1,1,1Gi,1.0,1.0,1.0,1.0,0.4,1.0,0.22580504417419434,6.198883056640625e-06,4.76837158203125e-07,0.3345482349395752,3.9577484130859375e-05,0.6195201873779297,latency_loss,0.65,0.65,0.65,1
1,1,1Gi,1.0,1.0,1.0,1.0,0.4,1.0,0.24450325965881348,7.62939453125e-06,1.1920928955078125e-06,0.2662394046783447,2.86102294921875e-06,0.5790746212005615,latency_loss,0.611,0.611,0.611,2
1,1,1Gi,1.0,1.0,1.0,1.0,0.4,1.0,0.2137293815612793,1.239776611328125e-05,4.76837158203125e-07,0.37627673149108887,4.76837158203125e-06,0.6576883792877197,latency_loss,0.725,0.725,0.725,3
1,1,1Gi,1.0,1.0,1.0,1.0,0.4,1.0,0.36771702766418457,1.3589859008789062e-05,7.152557373046875e-07,0.32664036750793457,4.0531158447265625e-06,0.7647016048431396,latency_loss,0.828,0.828,0.828,4
1,1,1Gi,1.0,1.0,1.0,1.0,0.4,1.0,0.32607483863830566,7.62939453125e-06,7.152557373046875e-07,0.30516934394836426,4.291534423828125e-06,0.6995100975036621,latency_loss,0.732,0.732,0.732,5
1,1,1Gi,1.0,1.0,1.0,1.0,0.4,1.0,0.35012292861938477,1.2874603271484375e-05,7.152557373046875e-07,0.26897430419921875,3.337860107421875e-06,0.6819257736206055,latency_loss,0.714,0.714,0.714,6
1,1,1Gi,1.0,1.0,1.0,1.0,0.4,1.0,0.29578328132629395,6.67572021484375e-06,9.5367431640625e-07,0.26264524459838867,3.337860107421875e-06,0.6173651218414307,latency_loss,0.65,0.65,0.65,7
1,1,1Gi,1.0,1.0,1.0,1.0,0.4,1.0,0.24052190780639648,6.198883056640625e-06,9.5367431640625e-07,0.26448798179626465,2.86102294921875e-06,0.5688376426696777,latency_loss,0.597,0.597,0.597,8
1,1,1Gi,1.0,1.0,1.0,1.0,0.4,1.0,0.3078153133392334,1.0967254638671875e-05,9.5367431640625e-07,0.3542146682739258,3.0994415283203125e-06,0.7200953960418701,latency_loss,0.754,0.754,0.754,9
1,1,1Gi,1.0,1.0,1.0,1.0,0.1,1.0,0.2470703125,2.8371810913085938e-05,9.5367431640625e-07,0.24647045135498047,4.0531158447265625e-06,0.5559520721435547,latency_loss,0.581,0.581,0.581,0
1,1,1Gi,1.0,1.0,1.0,1.0,0.1,1.0,0.31241345405578613,9.059906005859375e-06,7.152557373046875e-07,0.2596428394317627,3.814697265625e-06,0.6289396286010742,latency_loss,0.672,0.672,0.672,1
1,1,1Gi,1.0,1.0,1.0,1.0,0.1,1.0,0.25759196281433105,6.198883056640625e-06,1.6689300537109375e-06,0.27570199966430664,2.384185791015625e-06,0.5979158878326416,latency_loss,0.63,0.63,0.63,2
1,1,1Gi,1.0,1.0,1.0,1.0,0.1,1.0,0.23216462135314941,6.67572021484375e-06,4.76837158203125e-07,0.23593878746032715,2.86102294921875e-06,0.5258297920227051,latency_loss,0.547,0.547,0.547,3
1,1,1Gi,1.0,1.0,1.0,1.0,0.1,1.0,0.22973394393920898,6.198883056640625e-06,7.152557373046875e-07,0.2630457878112793,2.6226043701171875e-06,0.5460183620452881,latency_loss,0.571,0.571,0.571,4
1,1,1Gi,1.0,1.0,1.0,1.0,0.1,1.0,0.24553894996643066,5.9604644775390625e-06,7.152557373046875e-07,0.2497551441192627,3.337860107421875e-06,0.5562434196472168,latency_loss,0.587,0.587,0.587,5
1,1,1Gi,1.0,1.0,1.0,1.0,0.1,1.0,0.2821927070617676,5.0067901611328125e-06,9.5367431640625e-07,0.26890087127685547,2.6226043701171875e-06,0.6065301895141602,latency_loss,0.632,0.632,0.632,6
1,1,1Gi,1.0,1.0,1.0,1.0,0.1,1.0,0.2167510986328125,9.059906005859375e-06,7.152557373046875e-07,0.2873678207397461,3.337860107421875e-06,0.5669732093811035,latency_loss,0.608,0.608,0.608,7
1,1,1Gi,1.0,1.0,1.0,1.0,0.1,1.0,0.22378087043762207,1.33514404296875e-05,7.152557373046875e-07,0.2840723991394043,3.814697265625e-06,0.5786848068237305,latency_loss,0.608,0.608,0.608,8
1,1,1Gi,1.0,1.0,1.0,1.0,0.1,1.0,0.2432568073272705,6.4373016357421875e-06,9.5367431640625e-07,0.25461387634277344,1.9073486328125e-06,0.565558910369873,latency_loss,0.645,0.645,0.645,9
1,1,1Gi,1.0,1.0,1.0,1.0,1.0,0.7,0.27304601669311523,8.821487426757812e-06,1.1920928955078125e-06,0.2679920196533203,1.430511474609375e-06,0.5942237377166748,latency_loss,0.622,0.622,0.622,0
1,1,1Gi,1.0,1.0,1.0,1.0,1.0,0.7,0.23185062408447266,7.3909759521484375e-06,1.1920928955078125e-06,0.29807305335998535,9.5367431640625e-07,0.5883302688598633,latency_loss,0.628,0.628,0.628,1
1,1,1Gi,1.0,1.0,1.0,1.0,1.0,0.7,0.24407625198364258,6.9141387939453125e-06,7.152557373046875e-07,0.2615959644317627,9.5367431640625e-07,0.5718083381652832,latency_loss,0.6,0.6,0.6,2
1,1,1Gi,1.0,1.0,1.0,1.0,1.0,0.7,0.24268698692321777,5.4836273193359375e-06,1.1920928955078125e-06,0.2796976566314697,9.5367431640625e-07,0.5783123970031738,latency_loss,0.649,0.649,0.649,3
1,1,1Gi,1.0,1.0,1.0,1.0,1.0,0.7,0.3066380023956299,6.67572021484375e-06,7.152557373046875e-07,0.2855396270751953,1.430511474609375e-06,0.6592388153076172,latency_loss,0.692,0.692,0.692,4
1,1,1Gi,1.0,1.0,1.0,1.0,1.0,0.7,0.2540018558502197,7.62939453125e-06,1.1920928955078125e-06,0.3013293743133545,1.6689300537109375e-06,0.617793083190918,latency_loss,0.649,0.649,0.649,5
1,1,1Gi,1.0,1.0,1.0,1.0,1.0,0.7,0.31785058975219727,1.3589859008789062e-05,7.152557373046875e-07,0.3271768093109131,1.1920928955078125e-06,0.7097876071929932,latency_loss,0.742,0.742,0.742,6
1,1,1Gi,1.0,1.0,1.0,1.0,1.0,0.7,0.2887611389160156,6.9141387939453125e-06,9.5367431640625e-07,0.308077335357666,2.6226043701171875e-06,0.6603214740753174,latency_loss,0.743,0.743,0.743,7
1,1,1Gi,1.0,1.0,1.0,1.0,1.0,0.7,0.23951363563537598,5.245208740234375e-06,7.152557373046875e-07,0.2832169532775879,1.430511474609375e-06,0.5749561786651611,latency_loss,0.601,0.601,0.601,8
1,1,1Gi,1.0,1.0,1.0,1.0,1.0,0.7,0.25381040573120117,8.106231689453125e-06,4.76837158203125e-07,0.24630284309387207,1.430511474609375e-06,0.5673487186431885,latency_loss,0.6,0.6,0.6,9
1,1,1Gi,1.0,1.0,1.0,1.0,1.0,0.4,0.28811192512512207,8.344650268554688e-06,7.152557373046875e-07,0.3179302215576172,7.152557373046875e-07,0.6732141971588135,latency_loss,0.699,0.699,0.699,0
1,1,1Gi,1.0,1.0,1.0,1.0,1.0,0.4,0.22054338455200195,7.152557373046875e-06,4.76837158203125e-07,0.23458361625671387,1.1920928955078125e-06,0.5202372074127197,latency_loss,0.552,0.552,0.552,1
1,1,1Gi,1.0,1.0,1.0,1.0,1.0,0.4,0.2552220821380615,9.5367431640625e-06,1.1920928955078125e-06,0.32009434700012207,1.430511474609375e-06,0.6507439613342285,latency_loss,0.684,0.684,0.684,2
1,1,1Gi,1.0,1.0,1.0,1.0,1.0,0.4,0.23535704612731934,5.245208740234375e-06,7.152557373046875e-07,0.3089594841003418,1.1920928955078125e-06,0.6103050708770752,latency_loss,0.648,0.648,0.648,3
1,1,1Gi,1.0,1.0,1.0,1.0,1.0,0.4,0.2767050266265869,6.198883056640625e-06,4.76837158203125e-07,0.28248023986816406,1.1920928955078125e-06,0.618844747543335,latency_loss,0.649,0.649,0.649,4
1,1,1Gi,1.0,1.0,1.0,1.0,1.0,0.4,0.23511743545532227,5.9604644775390625e-06,7.152557373046875e-07,0.3145780563354492,9.5367431640625e-07,0.6218047142028809,latency_loss,0.655,0.655,0.655,5
1,1,1Gi,1.0,1.0,1.0,1.0,1.0,0.4,0.29009366035461426,7.62939453125e-06,4.76837158203125e-07,0.23710370063781738,1.430511474609375e-06,0.5870730876922607,latency_loss,0.674,0.674,0.674,6
1,1,1Gi,1.0,1.0,1.0,1.0,1.0,0.4,0.2835531234741211,5.9604644775390625e-06,7.152557373046875e-07,0.2962179183959961,9.5367431640625e-07,0.651724100112915,latency_loss,0.684,0.684,0.684,7
1,1,1Gi,1.0,1.0,1.0,1.0,1.0,0.4,0.2275390625,5.0067901611328125e-06,7.152557373046875e-07,0.29524660110473633,7.152557373046875e-07,0.5880312919616699,latency_loss,0.67,0.67,0.67,8
1,1,1Gi,1.0,1.0,1.0,1.0,1.0,0.4,0.21846342086791992,7.152557373046875e-06,4.76837158203125e-07,0.24724626541137695,7.152557373046875e-07,0.5292558670043945,latency_loss,0.605,0.605,0.605,9
1,1,1Gi,1.0,1.0,1.0,1.0,1.0,0.1,0.2560873031616211,7.152557373046875e-06,1.1920928955078125e-06,0.2982192039489746,9.5367431640625e-07,0.6544904708862305,latency_loss,0.719,0.719,0.719,0
1,1,1Gi,1.0,1.0,1.0,1.0,1.0,0.1,0.2943542003631592,1.2636184692382812e-05,4.76837158203125e-07,0.35967397689819336,9.5367431640625e-07,0.7263755798339844,latency_loss,0.756,0.756,0.756,1
1,1,1Gi,1.0,1.0,1.0,1.0,1.0,0.1,0.2541935443878174,5.245208740234375e-06,4.76837158203125e-07,0.2680470943450928,9.5367431640625e-07,0.6375696659088135,latency_loss,0.668,0.668,0.668,2
1,1,1Gi,1.0,1.0,1.0,1.0,1.0,0.1,0.26659488677978516,1.9550323486328125e-05,4.76837158203125e-07,0.3467440605163574,7.152557373046875e-07,0.7176508903503418,latency_loss,0.745,0.745,0.745,3
1,1,1Gi,1.0,1.0,1.0,1.0,1.0,0.1,0.2895684242248535,1.8835067749023438e-05,7.152557373046875e-07,0.3632533550262451,2.6226043701171875e-06,0.7249279022216797,latency_loss,0.814,0.814,0.814,4
1,1,1Gi,1.0,1.0,1.0,1.0,1.0,0.1,0.3884456157684326,1.3589859008789062e-05,7.152557373046875e-07,0.37528538703918457,3.0994415283203125e-06,0.8599510192871094,latency_loss,0.934,0.934,0.934,5
1,1,1Gi,1.0,1.0,1.0,1.0,1.0,0.1,0.26658129692077637,1.5497207641601562e-05,1.6689300537109375e-06,0.32982850074768066,1.1920928955078125e-06,0.7103023529052734,latency_loss,0.745,0.745,0.745,6
1,1,1Gi,1.0,1.0,1.0,1.0,1.0,0.1,0.2771296501159668,1.1920928955078125e-05,9.5367431640625e-07,0.34398341178894043,1.1920928955078125e-06,0.7231159210205078,latency_loss,0.782,0.782,0.782,7
1,1,1Gi,1.0,1.0,1.0,1.0,1.0,0.1,0.337324857711792,7.3909759521484375e-06,4.76837158203125e-07,0.38422584533691406,2.384185791015625e-06,0.8054172992706299,latency_loss,0.875,0.875,0.875,8
1,1,1Gi,1.0,1.0,1.0,1.0,1.0,0.1,0.33702969551086426,1.4543533325195312e-05,1.430511474609375e-06,0.32742834091186523,1.6689300537109375e-06,0.759512186050415,latency_loss,0.786,0.786,0.786,9
