cluster_config,cluster_config,cluster_config,function_resource_map,function_resource_map,function_resource_map,function_resource_map,function_resource_map,function_times,function_times,function_times,function_times,function_times,config_point_result,config_point_result,config_point_result,config_point_result,config_point_result
num_workers,cpu_per_worker,memory_per_worker,extractImgMetadata,transformMetadata,thumbnail,returnMetadata,createThumbnail,extractImgMetadata,transformMetadata,thumbnail,returnMetadata,createThumbnail,loss_used,loss_value,execution_time,cost_to_run,attempt_n
1,1,1Gi,0.4,0.7,0.4,0.1,0.4,0.3104207515716553,1.9073486328125e-05,0.3918418884277344,2.6226043701171875e-06,0.7554976940155029,latency_loss,0.801,0.801,0.5831177473068239,0
1,1,1Gi,0.4,0.7,0.4,0.1,0.4,0.29100990295410156,1.811981201171875e-05,0.3868398666381836,3.0994415283203125e-06,0.7768304347991943,latency_loss,0.823,0.823,0.5818850755691529,1
1,1,1Gi,0.4,0.7,0.4,0.1,0.4,0.3662867546081543,1.71661376953125e-05,0.44203758239746094,3.337860107421875e-06,0.8576006889343262,latency_loss,0.884,0.884,0.6663823604583741,2
1,1,1Gi,0.4,0.7,0.4,0.1,0.4,0.31012845039367676,1.4543533325195312e-05,0.4288177490234375,5.9604644775390625e-06,0.8142538070678711,latency_loss,0.904,0.904,0.6212907791137696,3
1,1,1Gi,0.4,0.7,0.4,0.1,0.4,0.2926969528198242,7.62939453125e-06,0.4109504222869873,3.337860107421875e-06,0.7931954860687256,latency_loss,0.91,0.91,0.5987428188323975,4
1,1,1Gi,1.0,0.4,0.4,0.7,1.0,0.25386619567871094,1.430511474609375e-05,0.31989479064941406,2.384185791015625e-06,0.6266157627105713,latency_loss,0.707,0.707,1.008447265625,0
1,1,1Gi,1.0,0.4,0.4,0.7,1.0,0.24877595901489258,5.030632019042969e-05,0.3175499439239502,4.5299530029296875e-06,0.6162271499633789,latency_loss,0.666,0.666,0.9920463800430298,1
1,1,1Gi,1.0,0.4,0.4,0.7,1.0,0.20357322692871094,1.1682510375976562e-05,0.35919666290283203,2.1457672119140625e-06,0.6156556606292725,latency_loss,0.637,0.637,0.962913727760315,2
1,1,1Gi,1.0,0.4,0.4,0.7,1.0,0.23232364654541016,1.2874603271484375e-05,0.3288557529449463,2.86102294921875e-06,0.6022706031799316,latency_loss,0.672,0.672,0.9661437034606933,3
1,1,1Gi,1.0,0.4,0.4,0.7,1.0,0.20645809173583984,9.5367431640625e-06,0.2922372817993164,2.86102294921875e-06,0.5477931499481201,latency_loss,0.577,0.577,0.8711519718170166,4
