cluster_config,cluster_config,cluster_config,function_resource_map,function_resource_map,function_resource_map,function_resource_map,function_resource_map,function_times,function_times,function_times,function_times,function_times,config_point_result,config_point_result,config_point_result,config_point_result,config_point_result
1,1,1Gi,1.0,0.5,1.0,1.0,0.7,0.23241043090820312,1.8596649169921875e-05,0.27417516708374023,1.9073486328125e-06,0.5476701259613037,latency_loss,0.577,0.577,0.8899658918380737,4
1,1,1Gi,0.2,0.1,1.0,0.2,0.1,0.367511510848999,2.002716064453125e-05,0.3997304439544678,5.4836273193359375e-06,0.8671550750732422,latency_loss,0.896,0.896,0.5599513530731202,0
1,1,1Gi,0.2,0.1,1.0,0.2,0.1,0.4223978519439697,1.5020370483398438e-05,0.39130449295043945,1.9073486328125e-06,0.8776102066040039,latency_loss,0.903,0.903,0.5635469675064088,1
1,1,1Gi,0.2,0.1,1.0,0.2,0.1,0.37657952308654785,1.6450881958007812e-05,0.2756049633026123,5.245208740234375e-06,0.792360782623291,latency_loss,0.836,0.836,0.43015964031219484,2
1,1,1Gi,0.2,0.1,1.0,0.2,0.1,0.39018869400024414,1.9550323486328125e-05,0.2976109981536865,5.9604644775390625e-06,0.812772274017334,latency_loss,0.887,0.887,0.4569291114807129,3
1,1,1Gi,0.2,0.1,1.0,0.2,0.1,0.4068934917449951,1.5974044799804688e-05,0.3007345199584961,3.814697265625e-06,0.8284251689910889,latency_loss,0.855,0.855,0.4649580955505371,4
1,1,1Gi,0.5,0.3,0.5,0.9,0.4,0.3026618957519531,1.621246337890625e-05,0.3909130096435547,2.86102294921875e-06,0.7543087005615234,latency_loss,0.839,0.839,0.6485183715820313,0
1,1,1Gi,0.5,0.3,0.5,0.9,0.4,0.3845207691192627,2.7894973754882812e-05,0.3917829990386963,1.1920928955078125e-06,0.8363664150238037,latency_loss,0.865,0.865,0.7227078914642334,1
1,1,1Gi,0.5,0.3,0.5,0.9,0.4,0.3007681369781494,2.6464462280273438e-05,0.3759653568267822,2.6226043701171875e-06,0.7390468120574951,latency_loss,0.767,0.767,0.633995771408081,2
1,1,1Gi,0.5,0.3,0.5,0.9,0.4,0.25283002853393555,1.8835067749023438e-05,0.3782479763031006,2.1457672119140625e-06,0.6892244815826416,latency_loss,0.807,0.807,0.5912363767623902,3
1,1,1Gi,0.5,0.3,0.5,0.9,0.4,0.33731770515441895,1.7881393432617188e-05,0.3669617176055908,4.76837158203125e-06,0.7574408054351807,latency_loss,0.787,0.787,0.6551256895065307,4
1,1,1Gi,1.0,0.1,0.8,0.9,0.1,0.24543404579162598,1.7642974853515625e-05,0.2962007522583008,4.291534423828125e-06,0.650813102722168,latency_loss,0.733,0.733,0.5474815845489502,0
1,1,1Gi,1.0,0.1,0.8,0.9,0.1,0.23279356956481934,1.71661376953125e-05,0.3553886413574219,2.384185791015625e-06,0.6980676651000977,latency_loss,0.767,0.767,0.586915111541748,1
1,1,1Gi,1.0,0.1,0.8,0.9,0.1,0.2592453956604004,1.71661376953125e-05,0.33263564109802246,9.5367431640625e-07,0.7263572216033936,latency_loss,0.752,0.752,0.597992205619812,2
1,1,1Gi,1.0,0.1,0.8,0.9,0.1,0.2525756359100342,2.7418136596679688e-05,0.3920567035675049,4.291534423828125e-06,0.7479047775268555,latency_loss,0.775,0.775,0.6410180807113648,3
1,1,1Gi,1.0,0.1,0.8,0.9,0.1,0.2428913116455078,1.811981201171875e-05,0.34994983673095703,1.430511474609375e-06,0.6511311531066895,latency_loss,0.674,0.674,0.5879673957824707,4
1,1,1Gi,0.6,0.2,1.0,0.5,0.1,0.28365254402160645,2.3603439331054688e-05,0.3197808265686035,4.291534423828125e-06,0.7141866683959961,latency_loss,0.741,0.741,0.5613978862762451,0
1,1,1Gi,0.6,0.2,1.0,0.5,0.1,0.2588043212890625,1.9788742065429688e-05,0.3335108757019043,3.0994415283203125e-06,0.7305903434753418,latency_loss,0.756,0.756,0.5618580102920532,1
1,1,1Gi,0.6,0.2,1.0,0.5,0.1,0.318859338760376,1.6927719116210938e-05,0.3076457977294922,3.337860107421875e-06,0.7335295677185059,latency_loss,0.758,0.758,0.5723194122314453,2
1,1,1Gi,0.6,0.2,1.0,0.5,0.1,0.3072526454925537,1.8835067749023438e-05,0.26821374893188477,3.0994415283203125e-06,0.7033884525299072,latency_loss,0.778,0.778,0.5229094982147217,3
1,1,1Gi,0.6,0.2,1.0,0.5,0.1,0.31942248344421387,1.5497207641601562e-05,0.3111093044281006,3.0994415283203125e-06,0.7324976921081543,latency_loss,0.759,0.759,0.5760172128677368,4
1,1,1Gi,1.0,0.1,0.9,0.3,0.1,0.2936253547668457,1.5020370483398438e-05,0.48248839378356934,3.5762786865234375e-06,0.8427960872650146,latency_loss,0.933,0.933,0.8121470928192138,0
1,1,1Gi,1.0,0.1,0.9,0.3,0.1,0.2776210308074951,2.384185791015625e-05,0.32825446128845215,2.6226043701171875e-06,0.6900331974029541,latency_loss,0.715,0.715,0.6420565366744995,1
1,1,1Gi,1.0,0.1,0.9,0.3,0.1,0.23271536827087402,3.0517578125e-05,0.329664945602417,3.0994415283203125e-06,0.6968591213226318,latency_loss,0.723,0.723,0.5991037130355834,2
1,1,1Gi,1.0,0.1,0.9,0.3,0.1,0.28043270111083984,2.8371810913085938e-05,0.31229281425476074,4.291534423828125e-06,0.6925725936889648,latency_loss,0.767,0.767,0.6307576179504394,3
1,1,1Gi,1.0,0.1,0.9,0.3,0.1,0.2817854881286621,2.4318695068359375e-05,0.29522156715393066,2.86102294921875e-06,0.6276557445526123,latency_loss,0.709,0.709,0.6102537631988525,4
1,1,1Gi,0.1,0.1,0.7,1.0,0.1,0.5134551525115967,2.7179718017578125e-05,0.32117462158203125,2.6226043701171875e-06,0.9548916816711426,latency_loss,0.981,0.981,0.3716622591018677,0
1,1,1Gi,0.1,0.1,0.7,1.0,0.1,0.5501697063446045,2.1457672119140625e-05,0.341022253036499,1.1920928955078125e-06,1.0484883785247803,latency_loss,1.075,1.075,0.3985847234725952,1
1,1,1Gi,0.1,0.1,0.7,1.0,0.1,0.38878893852233887,2.5987625122070312e-05,0.31943535804748535,7.152557373046875e-07,0.8632404804229736,latency_loss,0.936,0.936,0.3488110065460205,2
1,1,1Gi,0.1,0.1,0.7,1.0,0.1,0.4832749366760254,2.4318695068359375e-05,0.3968057632446289,9.5367431640625e-07,0.9843788146972656,latency_loss,1.011,1.011,0.4245327949523925,3
1,1,1Gi,0.1,0.1,0.7,1.0,0.1,0.4723188877105713,2.1457672119140625e-05,0.42374181747436523,1.1920928955078125e-06,1.0513312816619873,latency_loss,1.077,1.077,0.4489876270294189,4
1,1,1Gi,1.0,0.1,0.4,1.0,1.0,0.2417294979095459,1.8358230590820312e-05,0.35914134979248047,9.5367431640625e-07,0.64418625831604,latency_loss,0.719,0.719,1.0295750856399537,0
1,1,1Gi,1.0,0.1,0.4,1.0,1.0,0.264951229095459,3.3855438232421875e-05,0.330554723739624,2.86102294921875e-06,0.6513924598693848,latency_loss,0.73,0.73,1.0485718250274658,1
1,1,1Gi,1.0,0.1,0.4,1.0,1.0,0.22991490364074707,3.0040740966796875e-05,0.3666801452636719,1.1920928955078125e-06,0.652137279510498,latency_loss,0.678,0.678,1.028728437423706,2
1,1,1Gi,1.0,0.1,0.4,1.0,1.0,0.22083640098571777,2.2411346435546875e-05,0.35395002365112305,1.1920928955078125e-06,0.6210217475891113,latency_loss,0.65,0.65,0.9834415912628174,3
1,1,1Gi,1.0,0.1,0.4,1.0,1.0,0.24248170852661133,2.6702880859375e-05,0.3205389976501465,7.152557373046875e-07,0.6088871955871582,latency_loss,0.643,0.643,0.9795878887176513,4
1,1,1Gi,0.5,0.1,1.0,1.0,1.0,0.2781705856323242,2.1457672119140625e-05,0.2494645118713379,3.0994415283203125e-06,0.5755918025970459,latency_loss,0.627,0.627,0.9641468524932861,0
1,1,1Gi,0.5,0.1,1.0,1.0,1.0,0.24492692947387695,1.6927719116210938e-05,0.2697134017944336,1.1920928955078125e-06,0.5666775703430176,latency_loss,0.586,0.586,0.9588573217391968,1
1,1,1Gi,0.5,0.1,1.0,1.0,1.0,0.2463085651397705,1.7881393432617188e-05,0.29027748107910156,2.6226043701171875e-06,0.5866801738739014,latency_loss,0.606,0.606,1.0001163482666016,2
1,1,1Gi,0.5,0.1,1.0,1.0,1.0,0.24629592895507812,2.2172927856445312e-05,0.30128002166748047,9.5367431640625e-07,0.5952591896057129,latency_loss,0.617,0.617,1.0196903467178344,3
1,1,1Gi,0.5,0.1,1.0,1.0,1.0,0.2947123050689697,2.0265579223632812e-05,0.2528197765350342,1.6689300537109375e-06,0.5974109172821045,latency_loss,0.622,0.622,0.9975905418395996,4
1,1,1Gi,0.7,1.0,0.8,0.1,1.0,0.298459529876709,7.62939453125e-06,0.27732157707214355,2.384185791015625e-06,0.6262249946594238,latency_loss,0.651,0.651,1.0570117950439453,0
1,1,1Gi,0.7,1.0,0.8,0.1,1.0,0.24794816970825195,8.344650268554688e-06,0.2899434566497803,5.7220458984375e-06,0.5878472328186035,latency_loss,0.619,0.619,0.9933746337890625,1
1,1,1Gi,0.7,1.0,0.8,0.1,1.0,0.25911831855773926,7.152557373046875e-06,0.3177175521850586,2.86102294921875e-06,0.6289732456207275,latency_loss,0.712,0.712,1.0645375490188598,2
1,1,1Gi,0.7,1.0,0.8,0.1,1.0,0.269071102142334,5.4836273193359375e-06,0.2966957092285156,3.0994415283203125e-06,0.6162700653076172,latency_loss,0.638,0.638,1.0419821977615356,3
1,1,1Gi,0.7,1.0,0.8,0.1,1.0,0.27945661544799805,6.4373016357421875e-06,0.24947357177734375,2.86102294921875e-06,0.5747525691986084,latency_loss,0.598,0.598,0.9699577808380127,4
1,1,1Gi,1.0,0.1,1.0,1.0,0.4,0.27431321144104004,1.9550323486328125e-05,0.26946282386779785,1.1920928955078125e-06,0.6142380237579346,latency_loss,0.648,0.648,0.7894743919372559,0
1,1,1Gi,1.0,0.1,1.0,1.0,0.4,0.23448586463928223,1.7404556274414062e-05,0.24912190437316895,3.814697265625e-06,0.5362069606781006,latency_loss,0.6,0.6,0.6980961084365844,1
1,1,1Gi,1.0,0.1,1.0,1.0,0.4,0.26989293098449707,2.1219253540039062e-05,0.29125046730041504,2.86102294921875e-06,0.6058750152587891,latency_loss,0.63,0.63,0.803498387336731,2
1,1,1Gi,1.0,0.1,1.0,1.0,0.4,0.2292330265045166,1.9788742065429688e-05,0.2854344844818115,1.6689300537109375e-06,0.5710773468017578,latency_loss,0.643,0.643,0.7431020975112914,3
1,1,1Gi,1.0,0.1,1.0,1.0,0.4,0.26961731910705566,1.7881393432617188e-05,0.2655065059661865,1.9073486328125e-06,0.5828967094421387,latency_loss,0.609,0.609,0.7682862043380737,4
1,1,1Gi,0.7,1.0,1.0,1.0,0.8,0.26837682723999023,2.7418136596679688e-05,0.28592753410339355,1.1920928955078125e-06,0.6090619564056396,latency_loss,0.68,0.68,0.9610694885253905,0
1,1,1Gi,0.7,1.0,1.0,1.0,0.8,0.28008270263671875,9.775161743164062e-06,0.2780318260192871,1.6689300537109375e-06,0.6089284420013428,latency_loss,0.677,0.677,0.9612439155578614,1
1,1,1Gi,0.7,1.0,1.0,1.0,0.8,0.22803044319152832,7.152557373046875e-06,0.2707958221435547,1.9073486328125e-06,0.5509665012359619,latency_loss,0.579,0.579,0.8711993932723998,2
1,1,1Gi,0.7,1.0,1.0,1.0,0.8,0.22009563446044922,1.0013580322265625e-05,0.27372074127197266,1.6689300537109375e-06,0.5536787509918213,latency_loss,0.622,0.622,0.8707423686981202,3
1,1,1Gi,0.7,1.0,1.0,1.0,0.8,0.22521138191223145,7.867813110351562e-06,0.25798749923706055,1.430511474609375e-06,0.5351579189300537,latency_loss,0.559,0.559,0.8437711000442505,4
1,1,1Gi,0.9,0.1,1.0,1.0,1.0,0.2380218505859375,2.1219253540039062e-05,0.2986290454864502,7.152557373046875e-07,0.5905625820159912,latency_loss,0.674,0.674,1.1034141302108764,0
1,1,1Gi,0.9,0.1,1.0,1.0,1.0,0.30014586448669434,1.4543533325195312e-05,0.27370643615722656,9.5367431640625e-07,0.6254780292510986,latency_loss,0.687,0.687,1.169318151473999,1
1,1,1Gi,0.9,0.1,1.0,1.0,1.0,0.28006958961486816,1.5497207641601562e-05,0.27933216094970703,3.337860107421875e-06,0.60650634765625,latency_loss,0.642,0.642,1.13790602684021,2
1,1,1Gi,0.9,0.1,1.0,1.0,1.0,0.22164058685302734,1.7404556274414062e-05,0.2420356273651123,1.6689300537109375e-06,0.5029428005218506,latency_loss,0.527,0.527,0.9444583654403687,3
1,1,1Gi,0.9,0.1,1.0,1.0,1.0,0.21930146217346191,1.7404556274414062e-05,0.2591733932495117,1.6689300537109375e-06,0.5251302719116211,latency_loss,0.597,0.597,0.9816783905029297,4
1,1,1Gi,0.1,1.0,1.0,1.0,1.0,0.36882495880126953,1.6927719116210938e-05,0.2879512310028076,1.430511474609375e-06,0.7113552093505859,latency_loss,0.732,0.732,1.0362072944641114,0
1,1,1Gi,0.1,1.0,1.0,1.0,1.0,0.4113457202911377,8.58306884765625e-06,0.266390323638916,2.1457672119140625e-06,0.7383313179016113,latency_loss,0.811,0.811,1.0458669424057008,1
1,1,1Gi,0.1,1.0,1.0,1.0,1.0,0.2954084873199463,7.152557373046875e-06,0.2578248977661133,1.430511474609375e-06,0.6139402389526367,latency_loss,0.644,0.644,0.9013145685195922,2
1,1,1Gi,0.1,1.0,1.0,1.0,1.0,0.3824758529663086,7.152557373046875e-06,0.29096364974975586,9.5367431640625e-07,0.7242481708526611,latency_loss,0.79,0.79,1.0534675121307373,3
1,1,1Gi,0.1,1.0,1.0,1.0,1.0,0.4116184711456299,6.198883056640625e-06,0.2856321334838867,1.9073486328125e-06,0.7537615299224854,latency_loss,0.78,0.78,1.0805636167526245,4
1,1,1Gi,0.4,1.0,0.7,1.0,1.0,0.25917506217956543,1.4781951904296875e-05,0.25670671463012695,9.5367431640625e-07,0.5684428215026855,latency_loss,0.59,0.59,0.8518232822418212,0
1,1,1Gi,0.4,1.0,0.7,1.0,1.0,0.32595038414001465,8.58306884765625e-06,0.28167128562927246,9.5367431640625e-07,0.657207727432251,latency_loss,0.68,0.68,0.9847673177719116,1
1,1,1Gi,0.4,1.0,0.7,1.0,1.0,0.26896190643310547,1.1205673217773438e-05,0.28273558616638184,1.1920928955078125e-06,0.6012856960296631,latency_loss,0.671,0.671,0.9067977666854858,2
1,1,1Gi,0.4,1.0,0.7,1.0,1.0,0.2699558734893799,6.67572021484375e-06,0.3019397258758545,1.1920928955078125e-06,0.6166412830352783,latency_loss,0.637,0.637,0.9359893083572388,3
1,1,1Gi,0.4,1.0,0.7,1.0,1.0,0.2691383361816406,1.3113021850585938e-05,0.2776789665222168,9.5367431640625e-07,0.5979301929473877,latency_loss,0.628,0.628,0.8999748706817627,4
1,1,1Gi,1.0,1.0,0.1,1.0,1.0,0.2694542407989502,1.5497207641601562e-05,0.5590212345123291,9.5367431640625e-07,0.8892323970794678,latency_loss,0.916,0.916,1.2146052122116089,0
1,1,1Gi,1.0,1.0,0.1,1.0,1.0,0.2514963150024414,9.298324584960938e-06,0.5018458366394043,2.86102294921875e-06,0.7990331649780273,latency_loss,0.819,0.819,1.1007262229919434,1
1,1,1Gi,1.0,1.0,0.1,1.0,1.0,0.22283124923706055,8.58306884765625e-06,0.5122203826904297,9.5367431640625e-07,0.7943527698516846,latency_loss,0.871,0.871,1.068415594100952,2
1,1,1Gi,1.0,1.0,0.1,1.0,1.0,0.2689671516418457,6.9141387939453125e-06,0.5334506034851074,2.86102294921875e-06,0.8495583534240723,latency_loss,0.871,0.871,1.171880340576172,3
1,1,1Gi,1.0,1.0,0.1,1.0,1.0,0.2275247573852539,1.3113021850585938e-05,0.5032930374145508,1.6689300537109375e-06,0.8006076812744141,latency_loss,0.831,0.831,1.0784765243530274,4
1,1,1Gi,1.0,0.1,0.8,1.0,0.8,0.26404738426208496,2.3126602172851562e-05,0.2785782814025879,1.1920928955078125e-06,0.5956916809082031,latency_loss,0.615,0.615,0.9634668588638307,0
1,1,1Gi,1.0,0.1,0.8,1.0,0.8,0.27068209648132324,1.9073486328125e-05,0.2718064785003662,1.430511474609375e-06,0.5840713977813721,latency_loss,0.608,0.608,0.9553877353668214,1
1,1,1Gi,1.0,0.1,0.8,1.0,0.8,0.28507423400878906,2.1219253540039062e-05,0.30852460861206055,1.9073486328125e-06,0.6502158641815186,latency_loss,0.692,0.692,1.052070641517639,2
1,1,1Gi,1.0,0.1,0.8,1.0,0.8,0.23617863655090332,2.7894973754882812e-05,0.34880566596984863,9.5367431640625e-07,0.6392409801483154,latency_loss,0.668,0.668,1.0266196966171264,3
1,1,1Gi,1.0,0.1,0.8,1.0,0.8,0.2205216884613037,2.2649765014648438e-05,0.2700986862182617,1.9073486328125e-06,0.5381994247436523,latency_loss,0.593,0.593,0.8671643495559693,4
1,1,1Gi,0.4,0.1,0.6,1.0,1.0,0.2589442729949951,1.71661376953125e-05,0.30733227729797363,9.5367431640625e-07,0.6183784008026123,latency_loss,0.654,0.654,0.9063581466674805,0
1,1,1Gi,0.4,0.1,0.6,1.0,1.0,0.2982513904571533,1.71661376953125e-05,0.26975369453430176,2.384185791015625e-06,0.6163644790649414,latency_loss,0.639,0.639,0.8975213527679444,1
1,1,1Gi,0.4,0.1,0.6,1.0,1.0,0.28996777534484863,2.0742416381835938e-05,0.2658374309539795,2.384185791015625e-06,0.6055595874786377,latency_loss,0.628,0.628,0.8810536146163941,2
1,1,1Gi,0.4,0.1,0.6,1.0,1.0,0.26705408096313477,1.4543533325195312e-05,0.28804516792297363,1.6689300537109375e-06,0.6073622703552246,latency_loss,0.628,0.628,0.8870141267776489,3
1,1,1Gi,0.4,0.1,0.6,1.0,1.0,0.3375518321990967,4.410743713378906e-05,0.26632022857666016,1.430511474609375e-06,0.6586096286773682,latency_loss,0.692,0.692,0.9534283399581909,4
1,1,1Gi,0.8,0.1,0.9,1.0,0.8,0.26813173294067383,2.0503997802734375e-05,0.29996681213378906,2.6226043701171875e-06,0.6364290714263916,latency_loss,0.668,0.668,0.993623447418213,0
1,1,1Gi,0.8,0.1,0.9,1.0,0.8,0.24656176567077637,1.6450881958007812e-05,0.28867506980895996,1.1920928955078125e-06,0.5848274230957031,latency_loss,0.608,0.608,0.924921751022339,1
1,1,1Gi,0.8,0.1,0.9,1.0,0.8,0.27988767623901367,1.6689300537109375e-05,0.24615883827209473,2.384185791015625e-06,0.576866865158081,latency_loss,0.603,0.603,0.9069506406784058,2
1,1,1Gi,0.8,0.1,0.9,1.0,0.8,0.29571986198425293,1.5974044799804688e-05,0.24005341529846191,2.86102294921875e-06,0.5892283916473389,latency_loss,0.635,0.635,0.9240111351013185,3
1,1,1Gi,0.8,0.1,0.9,1.0,0.8,0.23531556129455566,5.125999450683594e-05,0.2850358486175537,1.9073486328125e-06,0.5709338188171387,latency_loss,0.598,0.598,0.9015388011932373,4
1,1,1Gi,1.0,0.1,1.0,0.1,0.7,0.26023316383361816,2.7894973754882812e-05,0.27255845069885254,6.9141387939453125e-06,0.5742957592010498,latency_loss,0.647,0.647,0.9348021268844604,0
1,1,1Gi,1.0,0.1,1.0,0.1,0.7,0.26575231552124023,1.621246337890625e-05,0.2485036849975586,2.6226043701171875e-06,0.5643479824066162,latency_loss,0.587,0.587,0.909301471710205,1
1,1,1Gi,1.0,0.1,1.0,0.1,0.7,0.25659608840942383,1.6927719116210938e-05,0.31751012802124023,3.0994415283203125e-06,0.6291561126708984,latency_loss,0.675,0.675,1.0145174980163574,2
1,1,1Gi,1.0,0.1,1.0,0.1,0.7,0.24171209335327148,1.6689300537109375e-05,0.2728705406188965,2.86102294921875e-06,0.5530490875244141,latency_loss,0.579,0.579,0.9017189502716065,3
1,1,1Gi,1.0,0.1,1.0,0.1,0.7,0.22517919540405273,1.6927719116210938e-05,0.2464427947998047,4.0531158447265625e-06,0.52744460105896,latency_loss,0.604,0.604,0.8408353090286255,4
1,1,1Gi,0.5,0.1,0.9,1.0,0.8,0.2592315673828125,2.002716064453125e-05,0.24863815307617188,1.1920928955078125e-06,0.5552005767822266,latency_loss,0.64,0.64,0.7975537776947021,0
1,1,1Gi,0.5,0.1,0.9,1.0,0.8,0.2756485939025879,4.100799560546875e-05,0.2724783420562744,1.1920928955078125e-06,0.5999531745910645,latency_loss,0.629,0.629,0.8630226373672485,1
1,1,1Gi,0.5,0.1,0.9,1.0,0.8,0.28295302391052246,3.24249267578125e-05,0.31423401832580566,1.6689300537109375e-06,0.6438665390014648,latency_loss,0.684,0.684,0.9393852710723877,2
1,1,1Gi,0.5,0.1,0.9,1.0,0.8,0.25122857093811035,1.6927719116210938e-05,0.3136165142059326,1.1920928955078125e-06,0.6143114566802979,latency_loss,0.7,0.7,0.8993211984634399,3
1,1,1Gi,0.5,0.1,0.9,1.0,0.8,0.22734689712524414,1.7404556274414062e-05,0.26224827766418457,9.5367431640625e-07,0.5351202487945557,latency_loss,0.561,0.561,0.7777957916259766,4
1,1,1Gi,1.0,1.0,1.0,1.0,0.7,0.22359037399291992,1.33514404296875e-05,0.27892017364501953,2.1457672119140625e-06,0.548729419708252,latency_loss,0.612,0.612,0.8866366386413573,0
1,1,1Gi,1.0,1.0,1.0,1.0,0.7,0.2838103771209717,8.58306884765625e-06,0.28772664070129395,1.430511474609375e-06,0.6285083293914795,latency_loss,0.659,0.659,1.0115028619766235,1
1,1,1Gi,1.0,1.0,1.0,1.0,0.7,0.28502368927001953,6.4373016357421875e-06,0.29387354850769043,7.152557373046875e-07,0.6299781799316406,latency_loss,0.718,0.718,1.0198891162872314,2
1,1,1Gi,1.0,1.0,1.0,1.0,0.7,0.27026987075805664,7.3909759521484375e-06,0.2829618453979492,1.1920928955078125e-06,0.6003360748291016,latency_loss,0.631,0.631,0.9734755516052246,3
1,1,1Gi,1.0,1.0,1.0,1.0,0.7,0.22887802124023438,7.152557373046875e-06,0.28986144065856934,9.5367431640625e-07,0.5681872367858887,latency_loss,0.649,0.649,0.9164786338806152,4
1,1,1Gi,0.8,0.1,0.8,1.0,1.0,0.2680356502532959,1.3113021850585938e-05,0.275615930557251,1.430511474609375e-06,0.6111102104187012,latency_loss,0.639,0.639,1.0460342168807983,0
1,1,1Gi,0.8,0.1,0.8,1.0,1.0,0.25049471855163574,2.7179718017578125e-05,0.3119018077850342,1.9073486328125e-06,0.6090807914733887,latency_loss,0.639,0.639,1.0590026378631592,1
1,1,1Gi,0.8,0.1,0.8,1.0,1.0,0.27768421173095703,1.5497207641601562e-05,0.28911876678466797,3.5762786865234375e-06,0.6172151565551758,latency_loss,0.682,0.682,1.0706626653671265,2
1,1,1Gi,0.8,0.1,0.8,1.0,1.0,0.2612323760986328,1.5735626220703125e-05,0.299802303314209,9.5367431640625e-07,0.606982946395874,latency_loss,0.688,0.688,1.0558132171630858,3
1,1,1Gi,0.8,0.1,0.8,1.0,1.0,0.2808525562286377,1.6927719116210938e-05,0.24874567985534668,9.5367431640625e-07,0.5798590183258057,latency_loss,0.609,0.609,1.0035402536392213,4
1,1,1Gi,0.8,0.1,1.0,0.1,0.8,0.3472557067871094,2.002716064453125e-05,0.5259244441986084,1.0728836059570312e-05,0.9266846179962158,latency_loss,0.967,0.967,1.5450797796249391,0
