cluster_config,cluster_config,cluster_config,function_resource_map,function_resource_map,function_resource_map,function_resource_map,function_resource_map,function_resource_map,function_times,function_times,function_times,function_times,function_times,function_times,config_point_result,config_point_result,config_point_result,config_point_result,config_point_result
1,1,1Gi,1.0,1.0,0.1,1.0,1.0,1.0,0.2446439266204834,5.7220458984375e-06,1.1920928955078125e-06,0.24045896530151367,7.152557373046875e-07,0.5464828014373779,latency_loss,0.588,0.588,1.0315922498703003,4
1,1,1Gi,1.0,1.0,1.0,0.1,1.0,1.0,0.2299056053161621,6.9141387939453125e-06,4.76837158203125e-07,0.5148775577545166,9.5367431640625e-07,0.8020844459533691,latency_loss,0.844,0.844,1.0834861516952514,0
1,1,1Gi,1.0,1.0,1.0,0.1,1.0,1.0,0.2133016586303711,7.62939453125e-06,7.152557373046875e-07,0.4652106761932373,1.1920928955078125e-06,0.7434844970703125,latency_loss,0.783,0.783,1.0033167600631714,1
1,1,1Gi,1.0,1.0,1.0,0.1,1.0,1.0,0.2549712657928467,6.4373016357421875e-06,9.5367431640625e-07,0.5243697166442871,9.5367431640625e-07,0.8494830131530762,latency_loss,0.947,0.947,1.15689959526062,2
1,1,1Gi,1.0,1.0,1.0,0.1,1.0,1.0,0.2099461555480957,6.67572021484375e-06,4.76837158203125e-07,0.5394461154937744,1.6689300537109375e-06,0.8073666095733643,latency_loss,0.841,0.841,1.071266198158264,3
1,1,1Gi,1.0,1.0,1.0,0.1,1.0,1.0,0.2392868995666504,9.298324584960938e-06,4.76837158203125e-07,0.546278715133667,9.5367431640625e-07,0.843480110168457,latency_loss,0.931,0.931,1.1374056100845338,4
1,1,1Gi,1.0,1.0,1.0,1.0,0.1,1.0,0.2131807804107666,7.867813110351562e-06,4.76837158203125e-07,0.28255224227905273,2.384185791015625e-06,0.5562620162963867,latency_loss,0.589,0.589,1.0520036220550537,0
1,1,1Gi,1.0,1.0,1.0,1.0,0.1,1.0,0.21022343635559082,6.4373016357421875e-06,7.152557373046875e-07,0.22771120071411133,3.337860107421875e-06,0.49599194526672363,latency_loss,0.568,0.568,0.9339340686798095,1
1,1,1Gi,1.0,1.0,1.0,1.0,0.1,1.0,0.22213149070739746,7.152557373046875e-06,4.76837158203125e-07,0.2909836769104004,2.384185791015625e-06,0.5655183792114258,latency_loss,0.597,0.597,1.078641414642334,2
1,1,1Gi,1.0,1.0,1.0,1.0,0.1,1.0,0.25963854789733887,7.152557373046875e-06,9.5367431640625e-07,0.2560560703277588,2.6226043701171875e-06,0.5807468891143799,latency_loss,0.621,0.621,1.096449875831604,3
1,1,1Gi,1.0,1.0,1.0,1.0,0.1,1.0,0.23915624618530273,5.4836273193359375e-06,4.76837158203125e-07,0.3726198673248291,3.0994415283203125e-06,0.6665313243865967,latency_loss,0.743,0.743,1.2783137083053588,4
1,1,1Gi,1.0,1.0,1.0,1.0,1.0,0.1,0.25514888763427734,8.344650268554688e-06,4.76837158203125e-07,0.2938239574432373,2.86102294921875e-06,0.639394998550415,latency_loss,0.676,0.676,0.6129240274429322,0
1,1,1Gi,1.0,1.0,1.0,1.0,1.0,0.1,0.26278042793273926,7.152557373046875e-06,1.1920928955078125e-06,0.2980053424835205,1.1920928955078125e-06,0.6359429359436035,latency_loss,0.713,0.713,0.6243896007537841,1
1,1,1Gi,1.0,1.0,1.0,1.0,1.0,0.1,0.2709062099456787,7.152557373046875e-06,9.5367431640625e-07,0.29355907440185547,9.5367431640625e-07,0.6787779331207275,latency_loss,0.719,0.719,0.6323521375656128,2
1,1,1Gi,1.0,1.0,1.0,1.0,1.0,0.1,0.26544952392578125,7.152557373046875e-06,4.76837158203125e-07,0.29339599609375,2.384185791015625e-06,0.6621949672698975,latency_loss,0.747,0.747,0.6250750303268433,3
1,1,1Gi,1.0,1.0,1.0,1.0,1.0,0.1,0.2628824710845947,6.4373016357421875e-06,4.76837158203125e-07,0.28836512565612793,1.430511474609375e-06,0.6247472763061523,latency_loss,0.702,0.702,0.6137306690216064,4
