cluster_config,cluster_config,cluster_config,function_resource_map,function_resource_map,function_resource_map,function_resource_map,function_resource_map,function_resource_map,function_times,function_times,function_times,function_times,function_times,function_times,config_point_result,config_point_result,config_point_result,config_point_result,config_point_result
num_workers,cpu_per_worker,memory_per_worker,extractImgMetadata,transformMetadata,handler,thumbnail,returnMetadata,createThumbnail,extractImgMetadata,transformMetadata,handler,thumbnail,returnMetadata,createThumbnail,loss_used,loss_value,execution_time,cost_to_run,attempt_n
1,1,1Gi,1.0,0.1,1.0,1.0,0.1,0.1,0.20676946640014648,1.621246337890625e-05,9.5367431640625e-07,0.2618274688720703,2.6226043701171875e-06,0.5821337699890137,latency_loss,0.656,0.656,0.5268131494522095,4
1,1,1Gi,1.0,0.1,1.0,0.1,1.0,1.0,0.23708415031433105,1.2636184692382812e-05,7.152557373046875e-07,0.45934367179870605,1.1920928955078125e-06,0.7615749835968018,latency_loss,0.794,0.794,1.0445966720581055,0
1,1,1Gi,1.0,0.1,1.0,0.1,1.0,1.0,0.2379448413848877,1.3828277587890625e-05,4.76837158203125e-07,0.4765019416809082,7.152557373046875e-07,0.7755992412567139,latency_loss,0.802,0.802,1.0611968517303467,1
1,1,1Gi,1.0,0.1,1.0,0.1,1.0,1.0,0.2502720355987549,1.4781951904296875e-05,7.152557373046875e-07,0.5806136131286621,1.1920928955078125e-06,0.8903732299804688,latency_loss,0.97,0.97,1.1987100124359131,2
1,1,1Gi,1.0,0.1,1.0,0.1,1.0,1.0,0.21599960327148438,1.9311904907226562e-05,7.152557373046875e-07,0.4704718589782715,1.1920928955078125e-06,0.7500154972076416,latency_loss,0.776,0.776,1.0130661249160766,3
1,1,1Gi,1.0,0.1,1.0,0.1,1.0,1.0,0.20848655700683594,1.9073486328125e-05,7.152557373046875e-07,0.49310994148254395,7.152557373046875e-07,0.7630062103271484,latency_loss,0.84,0.84,1.0208070993423461,4
1,1,1Gi,1.0,0.1,1.0,0.1,1.0,0.1,0.27347469329833984,1.430511474609375e-05,7.152557373046875e-07,0.6131017208099365,1.1920928955078125e-06,1.010636806488037,latency_loss,1.039,1.039,0.43585188388824464,0
1,1,1Gi,1.0,0.1,1.0,0.1,1.0,0.1,0.2608013153076172,1.3589859008789062e-05,7.152557373046875e-07,0.6261577606201172,1.430511474609375e-06,0.969395637512207,latency_loss,1.045,1.045,0.4203601598739624,1
1,1,1Gi,1.0,0.1,1.0,0.1,1.0,0.1,0.2378542423248291,1.1682510375976562e-05,4.76837158203125e-07,0.8970801830291748,2.193450927734375e-05,1.2454466819763184,latency_loss,1.271,1.271,0.4521305084228516,2
1,1,1Gi,1.0,0.1,1.0,0.1,1.0,0.1,0.23521733283996582,1.5974044799804688e-05,1.1920928955078125e-06,0.8116064071655273,7.152557373046875e-07,1.1585216522216797,latency_loss,1.186,1.186,0.4322336435317993,3
1,1,1Gi,1.0,0.1,1.0,0.1,1.0,0.1,0.24097037315368652,1.811981201171875e-05,4.76837158203125e-07,0.7417943477630615,7.152557373046875e-07,1.1203889846801758,latency_loss,1.167,1.167,0.4271917104721069,4
1,1,1Gi,1.0,0.1,1.0,0.1,0.1,1.0,0.22847580909729004,1.9073486328125e-05,4.76837158203125e-07,0.48330259323120117,3.5762786865234375e-06,0.7857763767242432,latency_loss,0.866,0.866,1.062585186958313,0
1,1,1Gi,1.0,0.1,1.0,0.1,0.1,1.0,0.2101893424987793,1.4543533325195312e-05,9.5367431640625e-07,0.5122475624084473,3.0994415283203125e-06,0.7831568717956543,latency_loss,0.807,0.807,1.04457368850708,1
1,1,1Gi,1.0,0.1,1.0,0.1,0.1,1.0,0.23433876037597656,1.4066696166992188e-05,4.76837158203125e-07,0.6037483215332031,3.337860107421875e-06,0.9055440425872803,latency_loss,0.932,0.932,1.2002598524093628,2
1,1,1Gi,1.0,0.1,1.0,0.1,0.1,1.0,0.23144006729125977,1.4066696166992188e-05,1.1920928955078125e-06,0.49584007263183594,1.430511474609375e-06,0.7859175205230713,latency_loss,0.814,0.814,1.0669443368911744,3
1,1,1Gi,1.0,0.1,1.0,0.1,0.1,1.0,0.25191807746887207,1.2636184692382812e-05,1.6689300537109375e-06,0.4780550003051758,4.0531158447265625e-06,0.7875161170959473,latency_loss,0.813,0.813,1.0872430324554443,4
1,1,1Gi,1.0,0.1,1.0,0.1,0.1,0.1,0.22408652305603027,1.4781951904296875e-05,1.1920928955078125e-06,0.8291211128234863,1.9073486328125e-06,1.1816668510437012,latency_loss,1.269,1.269,0.42516818046569826,0
1,1,1Gi,1.0,0.1,1.0,0.1,0.1,0.1,0.26616334915161133,1.8596649169921875e-05,4.76837158203125e-07,0.8224256038665771,2.384185791015625e-06,1.2215111255645752,latency_loss,1.249,1.249,0.47055959701538086,1
1,1,1Gi,1.0,0.1,1.0,0.1,0.1,0.1,0.2239391803741455,1.3589859008789062e-05,4.76837158203125e-07,0.9242174625396729,2.6226043701171875e-06,1.2431297302246094,latency_loss,1.366,1.366,0.44067599773406985,2
1,1,1Gi,1.0,0.1,1.0,0.1,0.1,0.1,0.256807804107666,1.5497207641601562e-05,4.76837158203125e-07,0.6234481334686279,3.0994415283203125e-06,1.014392614364624,latency_loss,1.083,1.083,0.42059421539306646,3
1,1,1Gi,1.0,0.1,1.0,0.1,0.1,0.1,0.21861004829406738,1.8358230590820312e-05,4.76837158203125e-07,0.794165849685669,1.9073486328125e-06,1.1482696533203125,latency_loss,1.175,1.175,0.4128561019897461,4
1,1,1Gi,1.0,0.1,0.1,1.0,1.0,1.0,0.20033526420593262,1.7881393432617188e-05,9.5367431640625e-07,0.25498247146606445,2.1457672119140625e-06,0.5187523365020752,latency_loss,0.552,0.552,0.9740741014480591,0
1,1,1Gi,1.0,0.1,0.1,1.0,1.0,1.0,0.20940113067626953,1.5735626220703125e-05,1.430511474609375e-06,0.22741365432739258,7.152557373046875e-07,0.4916808605194092,latency_loss,0.559,0.559,0.9284980773925782,1
1,1,1Gi,1.0,0.1,0.1,1.0,1.0,1.0,0.25110626220703125,1.9550323486328125e-05,1.430511474609375e-06,0.24955296516418457,9.5367431640625e-07,0.5566823482513428,latency_loss,0.579,0.579,1.057344627380371,2
1,1,1Gi,1.0,0.1,0.1,1.0,1.0,1.0,0.20341968536376953,3.0040740966796875e-05,1.430511474609375e-06,0.25623059272766113,7.152557373046875e-07,0.5274279117584229,latency_loss,0.549,0.549,0.987082052230835,3
1,1,1Gi,1.0,0.1,0.1,1.0,1.0,1.0,0.21439552307128906,1.71661376953125e-05,1.6689300537109375e-06,0.2819228172302246,7.152557373046875e-07,0.5589537620544434,latency_loss,0.638,0.638,1.0552747011184693,4
1,1,1Gi,1.0,0.1,0.1,1.0,1.0,0.1,0.2135944366455078,1.4066696166992188e-05,1.1920928955078125e-06,0.2519352436065674,1.6689300537109375e-06,0.5820825099945068,latency_loss,0.608,0.608,0.5237411260604858,0
1,1,1Gi,1.0,0.1,0.1,1.0,1.0,0.1,0.26036691665649414,3.409385681152344e-05,9.5367431640625e-07,0.23902535438537598,9.5367431640625e-07,0.5965015888214111,latency_loss,0.629,0.629,0.5590468883514405,1
1,1,1Gi,1.0,0.1,0.1,1.0,1.0,0.1,0.23383593559265137,1.2874603271484375e-05,2.86102294921875e-06,0.2782936096191406,1.430511474609375e-06,0.602787971496582,latency_loss,0.629,0.629,0.5724113464355469,2
1,1,1Gi,1.0,0.1,0.1,1.0,1.0,0.1,0.2536790370941162,1.3113021850585938e-05,1.1920928955078125e-06,0.39815473556518555,9.5367431640625e-07,0.74350905418396,latency_loss,0.812,0.812,0.7261870622634887,3
1,1,1Gi,1.0,0.1,0.1,1.0,1.0,0.1,0.23435568809509277,2.5033950805664062e-05,1.430511474609375e-06,0.291642427444458,1.1920928955078125e-06,0.591702938079834,latency_loss,0.629,0.629,0.5851722478866578,4
1,1,1Gi,1.0,0.1,0.1,1.0,0.1,1.0,0.23004674911499023,1.6450881958007812e-05,1.430511474609375e-06,0.22596979141235352,2.384185791015625e-06,0.517404317855835,latency_loss,0.55,0.55,0.9734228849411011,0
1,1,1Gi,1.0,0.1,0.1,1.0,0.1,1.0,0.19942069053649902,3.0994415283203125e-05,1.1920928955078125e-06,0.2683124542236328,2.6226043701171875e-06,0.5282187461853027,latency_loss,0.558,0.558,0.9959553718566895,1
1,1,1Gi,1.0,0.1,0.1,1.0,0.1,1.0,0.2080390453338623,1.1205673217773438e-05,9.5367431640625e-07,0.24366044998168945,2.384185791015625e-06,0.5076649188995361,latency_loss,0.539,0.539,0.9593658685684204,2
1,1,1Gi,1.0,0.1,0.1,1.0,0.1,1.0,0.20198845863342285,1.3589859008789062e-05,1.6689300537109375e-06,0.25620412826538086,3.337860107421875e-06,0.515559196472168,latency_loss,0.575,0.575,0.9737536430358886,3
1,1,1Gi,1.0,0.1,0.1,1.0,0.1,1.0,0.2315812110900879,2.09808349609375e-05,1.430511474609375e-06,0.25297117233276367,3.337860107421875e-06,0.5358445644378662,latency_loss,0.56,0.56,1.020399522781372,4
1,1,1Gi,1.0,0.1,0.1,1.0,0.1,0.1,0.23011279106140137,1.5020370483398438e-05,7.152557373046875e-07,0.2965404987335205,3.337860107421875e-06,0.6374881267547607,latency_loss,0.663,0.663,0.5904040098190307,0
1,1,1Gi,1.0,0.1,0.1,1.0,0.1,0.1,0.2560608386993408,1.2874603271484375e-05,1.430511474609375e-06,0.26251959800720215,4.291534423828125e-06,0.6486475467681885,latency_loss,0.678,0.678,0.5834470510482788,1
1,1,1Gi,1.0,0.1,0.1,1.0,0.1,0.1,0.23603463172912598,4.100799560546875e-05,9.5367431640625e-07,0.36167168617248535,1.9073486328125e-06,0.6790857315063477,latency_loss,0.707,0.707,0.6656192779541016,2
1,1,1Gi,1.0,0.1,0.1,1.0,0.1,0.1,0.2574639320373535,1.5974044799804688e-05,9.5367431640625e-07,0.3000063896179199,3.0994415283203125e-06,0.6532914638519287,latency_loss,0.738,0.738,0.6228014707565306,3
1,1,1Gi,1.0,0.1,0.1,1.0,0.1,0.1,0.22230315208435059,1.4781951904296875e-05,1.1920928955078125e-06,0.27616190910339355,2.6226043701171875e-06,0.5705487728118896,latency_loss,0.6,0.6,0.55552179813385,4
1,1,1Gi,1.0,0.1,0.1,0.1,1.0,1.0,0.263477087020874,1.6927719116210938e-05,7.152557373046875e-07,0.526991605758667,9.5367431640625e-07,0.8488829135894775,latency_loss,0.876,0.876,1.16506187915802,0
1,1,1Gi,1.0,0.1,0.1,0.1,1.0,1.0,0.20679497718811035,2.0503997802734375e-05,9.5367431640625e-07,0.5352473258972168,7.152557373046875e-07,0.8058195114135742,latency_loss,0.837,0.837,1.0661420822143555,1
1,1,1Gi,1.0,0.1,0.1,0.1,1.0,1.0,0.2067718505859375,1.811981201171875e-05,9.5367431640625e-07,0.5012750625610352,9.5367431640625e-07,0.7703523635864258,latency_loss,0.801,0.801,1.027254581451416,2
1,1,1Gi,1.0,0.1,0.1,0.1,1.0,1.0,0.20862603187561035,1.2874603271484375e-05,7.152557373046875e-07,0.523728609085083,1.1920928955078125e-06,0.7954208850860596,latency_loss,0.823,0.823,1.0564223289489747,3
1,1,1Gi,1.0,0.1,0.1,0.1,1.0,1.0,0.2527284622192383,2.002716064453125e-05,1.6689300537109375e-06,0.4728524684906006,1.9073486328125e-06,0.7817761898040771,latency_loss,0.811,0.811,1.081793975830078,4
1,1,1Gi,1.0,0.1,0.1,0.1,1.0,0.1,0.25638318061828613,1.1920928955078125e-05,7.152557373046875e-07,0.5521206855773926,1.1920928955078125e-06,0.9672038555145264,latency_loss,0.994,0.994,0.40831809043884276,0
1,1,1Gi,1.0,0.1,0.1,0.1,1.0,0.1,0.30989670753479004,1.2159347534179688e-05,9.5367431640625e-07,0.7939426898956299,9.5367431640625e-07,1.2011339664459229,latency_loss,1.27,1.27,0.5094066381454467,1
1,1,1Gi,1.0,0.1,0.1,0.1,1.0,0.1,0.23888826370239258,1.9550323486328125e-05,1.9073486328125e-06,0.7414348125457764,1.1920928955078125e-06,1.0773556232452393,latency_loss,1.146,1.146,0.42077064514160156,2
1,1,1Gi,1.0,0.1,0.1,0.1,1.0,0.1,0.2195272445678711,1.430511474609375e-05,9.5367431640625e-07,0.697523832321167,1.1920928955078125e-06,1.012681245803833,latency_loss,1.081,1.081,0.3905504703521729,3
1,1,1Gi,1.0,0.1,0.1,0.1,1.0,0.1,0.24716734886169434,1.430511474609375e-05,1.1920928955078125e-06,0.700526237487793,1.1920928955078125e-06,1.0246751308441162,latency_loss,1.068,1.068,0.4196902275085449,4
1,1,1Gi,1.0,0.1,0.1,0.1,0.1,1.0,0.24456191062927246,1.3589859008789062e-05,1.430511474609375e-06,0.43959569931030273,2.6226043701171875e-06,0.7491183280944824,latency_loss,0.776,0.776,1.0376415729522706,0
1,1,1Gi,1.0,0.1,0.1,0.1,0.1,1.0,0.21042156219482422,1.5735626220703125e-05,9.5367431640625e-07,0.5214438438415527,3.337860107421875e-06,0.7905318737030029,latency_loss,0.828,0.828,1.0530998229980468,1
1,1,1Gi,1.0,0.1,0.1,0.1,0.1,1.0,0.23241615295410156,2.0503997802734375e-05,1.1920928955078125e-06,0.5454185009002686,2.86102294921875e-06,0.8369545936584473,latency_loss,0.862,0.862,1.1239150524139405,2
1,1,1Gi,1.0,0.1,0.1,0.1,0.1,1.0,0.2503805160522461,1.7881393432617188e-05,1.430511474609375e-06,0.530559778213501,2.384185791015625e-06,0.8423659801483154,latency_loss,0.873,0.873,1.1458046436309814,3
1,1,1Gi,1.0,0.1,0.1,0.1,0.1,1.0,0.23004412651062012,1.9073486328125e-05,1.1920928955078125e-06,0.6133913993835449,2.86102294921875e-06,0.9087884426116943,latency_loss,0.95,0.95,1.2001740217208863,4
1,1,1Gi,1.0,0.1,0.1,0.1,0.1,0.1,0.22823572158813477,1.52587890625e-05,9.5367431640625e-07,0.656827449798584,2.384185791015625e-06,0.9615437984466553,latency_loss,0.99,0.99,0.3900747060775757,0
1,1,1Gi,1.0,0.1,0.1,0.1,0.1,0.1,0.25634098052978516,1.7881393432617188e-05,1.9073486328125e-06,0.7769229412078857,2.86102294921875e-06,1.1037263870239258,latency_loss,1.131,1.131,0.4444081783294678,1
1,1,1Gi,1.0,0.1,0.1,0.1,0.1,0.1,0.24037528038024902,1.5020370483398438e-05,4.9591064453125e-05,0.8298633098602295,2.86102294921875e-06,1.211714267730713,latency_loss,1.239,1.239,0.44453978538513184,2
1,1,1Gi,1.0,0.1,0.1,0.1,0.1,0.1,0.27553558349609375,1.430511474609375e-05,1.1920928955078125e-06,0.7933661937713623,2.6226043701171875e-06,1.1922385692596436,latency_loss,1.263,1.263,0.47409787178039553,3
1,1,1Gi,1.0,0.1,0.1,0.1,0.1,0.1,0.277374267578125,8.821487426757812e-06,1.9073486328125e-06,0.6119194030761719,1.9073486328125e-06,0.9685938358306885,latency_loss,0.999,0.999,0.4354268550872803,4
1,1,1Gi,0.1,1.0,1.0,1.0,1.0,1.0,0.3133113384246826,7.62939453125e-06,7.152557373046875e-07,0.24471139907836914,2.384185791015625e-06,0.6276345252990723,latency_loss,0.657,0.657,0.9036877870559692,0
1,1,1Gi,0.1,1.0,1.0,1.0,1.0,1.0,0.3622283935546875,7.152557373046875e-06,1.1920928955078125e-06,0.28270697593688965,9.5367431640625e-07,0.7145223617553711,latency_loss,0.781,0.781,1.0334614753723144,1
1,1,1Gi,0.1,1.0,1.0,1.0,1.0,1.0,0.37512683868408203,8.344650268554688e-06,4.76837158203125e-07,0.23165559768676758,1.1920928955078125e-06,0.6740849018096924,latency_loss,0.701,0.701,0.9432631969451905,2
1,1,1Gi,0.1,1.0,1.0,1.0,1.0,1.0,0.2969040870666504,5.7220458984375e-06,9.5367431640625e-07,0.26442480087280273,9.5367431640625e-07,0.6322226524353027,latency_loss,0.661,0.661,0.9263454914093018,3
1,1,1Gi,0.1,1.0,1.0,1.0,1.0,1.0,0.29929065704345703,6.9141387939453125e-06,1.430511474609375e-06,0.29081153869628906,9.5367431640625e-07,0.6506116390228271,latency_loss,0.671,0.671,0.9713615417480469,4
1,1,1Gi,0.1,1.0,1.0,1.0,1.0,0.1,0.39307451248168945,8.106231689453125e-06,4.76837158203125e-07,0.2838573455810547,1.1920928955078125e-06,0.7977170944213867,latency_loss,0.825,0.825,0.40294628143310546,0
1,1,1Gi,0.1,1.0,1.0,1.0,1.0,0.1,0.49457883834838867,1.9550323486328125e-05,9.5367431640625e-07,0.32134056091308594,2.86102294921875e-06,0.9363710880279541,latency_loss,1.027,1.027,0.46445891857147215,1
1,1,1Gi,0.1,1.0,1.0,1.0,1.0,0.1,0.4482557773590088,1.9311904907226562e-05,9.5367431640625e-07,0.26508355140686035,9.5367431640625e-07,0.850919246673584,latency_loss,0.882,0.882,0.39502227306365967,2
1,1,1Gi,0.1,1.0,1.0,1.0,1.0,0.1,0.35619020462036133,1.5020370483398438e-05,4.76837158203125e-07,0.28904032707214355,5.0067901611328125e-06,0.7115993499755859,latency_loss,0.784,0.784,0.395839786529541,3
1,1,1Gi,0.1,1.0,1.0,1.0,1.0,0.1,0.4587719440460205,1.0728836059570312e-05,7.152557373046875e-07,0.31973695755004883,3.5762786865234375e-06,0.8935353755950928,latency_loss,0.923,0.923,0.4549827098846435,4
1,1,1Gi,0.1,1.0,1.0,1.0,0.1,1.0,0.34977078437805176,6.67572021484375e-06,4.76837158203125e-07,0.26597118377685547,1.430511474609375e-06,0.6803958415985107,latency_loss,0.755,0.755,0.9813513994216919,0
1,1,1Gi,0.1,1.0,1.0,1.0,0.1,1.0,0.30086588859558105,1.3828277587890625e-05,7.152557373046875e-07,0.27555346488952637,3.337860107421875e-06,0.6320493221282959,latency_loss,0.66,0.66,0.9377042531967164,1
1,1,1Gi,0.1,1.0,1.0,1.0,0.1,1.0,0.3644089698791504,6.67572021484375e-06,7.152557373046875e-07,0.22606372833251953,2.384185791015625e-06,0.6530890464782715,latency_loss,0.683,0.683,0.9156013011932373,2
1,1,1Gi,0.1,1.0,1.0,1.0,0.1,1.0,0.3216426372528076,7.152557373046875e-06,7.152557373046875e-07,0.2367250919342041,3.0994415283203125e-06,0.6269829273223877,latency_loss,0.709,0.709,0.8958804607391357,3
1,1,1Gi,0.1,1.0,1.0,1.0,0.1,1.0,0.33436107635498047,5.9604644775390625e-06,7.152557373046875e-07,0.25609326362609863,2.384185791015625e-06,0.662499189376831,latency_loss,0.689,0.689,0.9520354747772217,4
1,1,1Gi,0.1,1.0,1.0,1.0,0.1,0.1,0.3394343852996826,1.4066696166992188e-05,4.76837158203125e-07,0.2711961269378662,2.384185791015625e-06,0.7220244407653809,latency_loss,0.774,0.774,0.3773567914962769,0
1,1,1Gi,0.1,1.0,1.0,1.0,0.1,0.1,0.3441946506500244,6.9141387939453125e-06,7.152557373046875e-07,0.24914097785949707,2.86102294921875e-06,0.7378959655761719,latency_loss,0.766,0.766,0.35735795497894285,1
1,1,1Gi,0.1,1.0,1.0,1.0,0.1,0.1,0.3872835636138916,7.152557373046875e-06,4.76837158203125e-07,0.280153751373291,2.86102294921875e-06,0.8028488159179688,latency_loss,0.878,0.878,0.3991749048233032,2
1,1,1Gi,0.1,1.0,1.0,1.0,0.1,0.1,0.49959397315979004,6.198883056640625e-06,1.1920928955078125e-06,0.42067933082580566,3.5762786865234375e-06,1.0316288471221924,latency_loss,1.058,1.058,0.5738093614578247,3
1,1,1Gi,0.1,1.0,1.0,1.0,0.1,0.1,0.407268762588501,6.9141387939453125e-06,4.76837158203125e-07,0.31989455223083496,3.5762786865234375e-06,0.8227167129516602,latency_loss,0.85,0.85,0.44290084838867183,4
1,1,1Gi,0.1,1.0,1.0,0.1,1.0,1.0,0.3447854518890381,1.2874603271484375e-05,4.76837158203125e-07,0.5539975166320801,9.5367431640625e-07,0.9597170352935791,latency_loss,0.99,0.99,1.049609637260437,0
1,1,1Gi,0.1,1.0,1.0,0.1,1.0,1.0,0.33789920806884766,9.775161743164062e-06,4.76837158203125e-07,0.4616110324859619,1.430511474609375e-06,0.8670401573181152,latency_loss,0.895,0.895,0.9470028638839721,1
1,1,1Gi,0.1,1.0,1.0,0.1,1.0,1.0,0.3605458736419678,1.0013580322265625e-05,4.76837158203125e-07,0.5426504611968994,3.0994415283203125e-06,0.9813554286956787,latency_loss,1.005,1.005,1.0716886520385742,2
1,1,1Gi,0.1,1.0,1.0,0.1,1.0,1.0,0.32864809036254883,1.3828277587890625e-05,9.5367431640625e-07,0.5542135238647461,2.6226043701171875e-06,0.9503393173217773,latency_loss,0.984,0.984,1.0386428833007812,3
1,1,1Gi,0.1,1.0,1.0,0.1,1.0,1.0,0.3355104923248291,7.152557373046875e-06,7.152557373046875e-07,0.5034377574920654,1.430511474609375e-06,0.914421796798706,latency_loss,0.944,0.944,0.9983259201049804,4
1,1,1Gi,0.1,1.0,1.0,0.1,1.0,0.1,0.390918493270874,7.62939453125e-06,7.152557373046875e-07,0.6567461490631104,9.5367431640625e-07,1.122032880783081,latency_loss,1.18,1.18,0.21697905063629153,0
1,1,1Gi,0.1,1.0,1.0,0.1,1.0,0.1,0.4161834716796875,8.106231689453125e-06,7.152557373046875e-07,0.8199055194854736,9.5367431640625e-07,1.346975564956665,latency_loss,1.374,1.374,0.2583162307739258,1
1,1,1Gi,0.1,1.0,1.0,0.1,1.0,0.1,0.3933444023132324,6.4373016357421875e-06,4.76837158203125e-07,0.7193834781646729,3.814697265625e-06,1.2842473983764648,latency_loss,1.349,1.349,0.2397082567214966,2
1,1,1Gi,0.1,1.0,1.0,0.1,1.0,0.1,0.41741132736206055,1.1444091796875e-05,4.76837158203125e-07,0.7016661167144775,1.6689300537109375e-06,1.2327444553375244,latency_loss,1.261,1.261,0.23519577980041506,3
1,1,1Gi,0.1,1.0,1.0,0.1,1.0,0.1,0.41364574432373047,5.7220458984375e-06,4.76837158203125e-07,0.7080674171447754,1.1920928955078125e-06,1.2399251461029053,latency_loss,1.267,1.267,0.23617122173309327,4
1,1,1Gi,0.1,1.0,1.0,0.1,0.1,1.0,0.308929443359375,1.1682510375976562e-05,4.76837158203125e-07,0.4617929458618164,2.384185791015625e-06,0.8485643863677979,latency_loss,0.873,0.873,0.9256490230560303,0
1,1,1Gi,0.1,1.0,1.0,0.1,0.1,1.0,0.2945246696472168,6.67572021484375e-06,1.430511474609375e-06,0.46437883377075195,4.76837158203125e-06,0.8309483528137207,latency_loss,0.9,0.9,0.9068472862243653,1
1,1,1Gi,0.1,1.0,1.0,0.1,0.1,1.0,0.295973539352417,1.4066696166992188e-05,9.5367431640625e-07,0.5384483337402344,3.5762786865234375e-06,0.9147124290466309,latency_loss,0.946,0.946,0.998169994354248,2
1,1,1Gi,0.1,1.0,1.0,0.1,0.1,1.0,0.3235917091369629,8.344650268554688e-06,9.5367431640625e-07,0.4439866542816162,5.7220458984375e-06,0.831613302230835,latency_loss,0.869,0.869,0.9083810091018677,3
1,1,1Gi,0.1,1.0,1.0,0.1,0.1,1.0,0.3493833541870117,7.152557373046875e-06,4.76837158203125e-07,0.5019166469573975,4.0531158447265625e-06,0.9133200645446777,latency_loss,0.941,0.941,0.9984580993652343,4
1,1,1Gi,0.1,1.0,1.0,0.1,0.1,0.1,0.5243861675262451,1.239776611328125e-05,9.5367431640625e-07,0.6907453536987305,2.86102294921875e-06,1.3366832733154297,latency_loss,1.365,1.365,0.2551951169967651,0
1,1,1Gi,0.1,1.0,1.0,0.1,0.1,0.1,0.35398197174072266,6.4373016357421875e-06,7.152557373046875e-07,0.774444580078125,3.0994415283203125e-06,1.205195665359497,latency_loss,1.266,1.266,0.23336968421936036,1
1,1,1Gi,0.1,1.0,1.0,0.1,0.1,0.1,0.4255790710449219,2.2649765014648438e-05,7.152557373046875e-07,0.6769363880157471,3.0994415283203125e-06,1.2208330631256104,latency_loss,1.261,1.261,0.23235852718353273,2
1,1,1Gi,0.1,1.0,1.0,0.1,0.1,0.1,0.46722936630249023,5.9604644775390625e-06,9.5367431640625e-07,0.6390349864959717,6.67572021484375e-06,1.3029813766479492,latency_loss,1.38,1.38,0.24093215465545653,3
1,1,1Gi,0.1,1.0,1.0,0.1,0.1,0.1,0.41245007514953613,3.719329833984375e-05,9.5367431640625e-07,0.7101049423217773,2.86102294921875e-06,1.2461862564086914,latency_loss,1.323,1.323,0.23691256046295167,4
1,1,1Gi,0.1,1.0,0.1,1.0,1.0,1.0,0.31444573402404785,1.4781951904296875e-05,1.430511474609375e-06,0.26987743377685547,1.430511474609375e-06,0.647860050201416,latency_loss,0.724,0.724,0.9491984128952027,0
1,1,1Gi,0.1,1.0,0.1,1.0,1.0,1.0,0.34871649742126465,7.3909759521484375e-06,2.1457672119140625e-06,0.2546684741973877,1.1920928955078125e-06,0.6833710670471191,latency_loss,0.756,0.756,0.9729199886322022,1
1,1,1Gi,0.1,1.0,0.1,1.0,1.0,1.0,0.3633711338043213,9.298324584960938e-06,1.1920928955078125e-06,0.24984335899353027,1.430511474609375e-06,0.676210880279541,latency_loss,0.704,0.704,0.9624022006988525,2
1,1,1Gi,0.1,1.0,0.1,1.0,1.0,1.0,0.28852081298828125,8.58306884765625e-06,1.430511474609375e-06,0.2579360008239746,1.430511474609375e-06,0.6194620132446289,latency_loss,0.653,0.653,0.9062602519989014,3
1,1,1Gi,0.1,1.0,0.1,1.0,1.0,1.0,0.37502360343933105,7.62939453125e-06,9.5367431640625e-07,0.2716033458709717,2.1457672119140625e-06,0.7099826335906982,latency_loss,0.744,0.744,1.0190982103347779,4
1,1,1Gi,0.1,1.0,0.1,1.0,1.0,0.1,0.37897443771362305,1.0251998901367188e-05,1.1920928955078125e-06,0.31351709365844727,9.5367431640625e-07,0.817476749420166,latency_loss,0.848,0.848,0.4331735372543335,0
1,1,1Gi,0.1,1.0,0.1,1.0,1.0,0.1,0.40729665756225586,9.059906005859375e-06,7.152557373046875e-07,0.25777387619018555,2.384185791015625e-06,0.809751033782959,latency_loss,0.837,0.837,0.3794901609420776,1
1,1,1Gi,0.1,1.0,0.1,1.0,1.0,0.1,0.4916520118713379,1.0728836059570312e-05,1.6689300537109375e-06,0.32204437255859375,1.1920928955078125e-06,0.9333508014678955,latency_loss,1.0,1.0,0.46455674171447753,2
1,1,1Gi,0.1,1.0,0.1,1.0,1.0,0.1,0.459120512008667,8.58306884765625e-06,1.9073486328125e-06,0.3128516674041748,1.9073486328125e-06,0.9147472381591797,latency_loss,0.979,0.979,0.4502491235733032,3
1,1,1Gi,0.1,1.0,0.1,1.0,1.0,0.1,0.3950779438018799,9.298324584960938e-06,1.9073486328125e-06,0.30803561210632324,1.430511474609375e-06,0.82436203956604,latency_loss,0.854,0.854,0.4299905300140381,4
1,1,1Gi,0.1,1.0,0.1,1.0,0.1,1.0,0.40317273139953613,6.67572021484375e-06,1.1920928955078125e-06,0.2844095230102539,4.291534423828125e-06,0.7527103424072266,latency_loss,0.821,0.821,1.077444362640381,0
1,1,1Gi,0.1,1.0,0.1,1.0,0.1,1.0,0.35706496238708496,8.106231689453125e-06,1.6689300537109375e-06,0.27774715423583984,2.6226043701171875e-06,0.7013812065124512,latency_loss,0.733,0.733,1.0148433923721314,1
1,1,1Gi,0.1,1.0,0.1,1.0,0.1,1.0,0.3155345916748047,9.059906005859375e-06,1.1920928955078125e-06,0.23668527603149414,1.1920928955078125e-06,0.6180753707885742,latency_loss,0.673,0.673,0.8863234043121337,2
1,1,1Gi,0.1,1.0,0.1,1.0,0.1,1.0,0.29593968391418457,5.9604644775390625e-06,1.9073486328125e-06,0.2817728519439697,2.6226043701171875e-06,0.6363396644592285,latency_loss,0.658,0.658,0.9477128982543945,3
