cluster_config,cluster_config,cluster_config,function_resource_map,function_resource_map,function_resource_map,function_resource_map,function_times,function_times,function_times,function_times,config_point_result,config_point_result,config_point_result,config_point_result,config_point_result
1,1,1Gi,0.4,0.1,0.7,0.7,0.24566888809204102,2.288818359375e-05,0.27550363540649414,2.384185791015625e-06,latency_loss,0.609,0.609,0.29112405776977535,3
1,1,1Gi,0.4,0.1,0.7,0.7,0.2757115364074707,1.3589859008789062e-05,0.25528907775878906,2.384185791015625e-06,latency_loss,0.61,0.61,0.2889899969100952,4
1,1,1Gi,1.0,0.7,0.4,0.4,0.21020984649658203,1.2636184692382812e-05,0.3057675361633301,2.384185791015625e-06,latency_loss,0.59,0.59,0.3325266599655151,0
1,1,1Gi,1.0,0.7,0.4,0.4,0.2355337142944336,9.775161743164062e-06,0.3305954933166504,3.337860107421875e-06,latency_loss,0.651,0.651,0.36778008937835693,1
1,1,1Gi,1.0,0.7,0.4,0.4,0.2343761920928955,8.821487426757812e-06,0.347308874130249,3.337860107421875e-06,latency_loss,0.668,0.668,0.37330725193023684,2
1,1,1Gi,1.0,0.7,0.4,0.4,0.24870800971984863,1.0251998901367188e-05,0.3499867916107178,2.86102294921875e-06,latency_loss,0.669,0.669,0.3887110471725464,3
1,1,1Gi,1.0,0.7,0.4,0.4,0.31574082374572754,1.52587890625e-05,0.33027100563049316,1.6689300537109375e-06,latency_loss,0.765,0.765,0.4478605747222901,4
1,1,1Gi,0.4,0.7,1.0,1.0,0.3176577091217041,1.5974044799804688e-05,0.273806095123291,7.152557373046875e-07,latency_loss,0.691,0.691,0.40088107585906985,0
1,1,1Gi,0.4,0.7,1.0,1.0,0.25794100761413574,1.2874603271484375e-05,0.25563549995422363,1.430511474609375e-06,latency_loss,0.589,0.589,0.3588223457336426,1
1,1,1Gi,0.4,0.7,1.0,1.0,0.2883327007293701,1.52587890625e-05,0.29578375816345215,1.430511474609375e-06,latency_loss,0.728,0.728,0.41112895011901857,2
1,1,1Gi,0.4,0.7,1.0,1.0,0.26874828338623047,8.344650268554688e-06,0.2762727737426758,7.152557373046875e-07,latency_loss,0.624,0.624,0.3837786436080933,3
1,1,1Gi,0.4,0.7,1.0,1.0,0.2965123653411865,1.5735626220703125e-05,0.2788729667663574,1.430511474609375e-06,latency_loss,0.717,0.717,0.3974903583526611,4
1,1,1Gi,1.0,1.0,1.0,0.7,0.2564089298248291,7.152557373046875e-06,0.31807637214660645,3.0994415283203125e-06,latency_loss,0.663,0.663,0.5744946241378784,0
1,1,1Gi,1.0,1.0,1.0,0.7,0.2645857334136963,6.67572021484375e-06,0.26154279708862305,3.337860107421875e-06,latency_loss,0.612,0.612,0.5261375427246093,1
1,1,1Gi,1.0,1.0,1.0,0.7,0.2824239730834961,6.9141387939453125e-06,0.29294681549072266,3.0994415283203125e-06,latency_loss,0.68,0.68,0.5753798723220825,2
1,1,1Gi,1.0,1.0,1.0,0.7,0.2550528049468994,6.9141387939453125e-06,0.27817511558532715,3.814697265625e-06,latency_loss,0.617,0.617,0.5332375049591065,3
1,1,1Gi,1.0,1.0,1.0,0.7,0.2558290958404541,6.198883056640625e-06,0.22857141494750977,1.6689300537109375e-06,latency_loss,0.564,0.564,0.4844078779220581,4
1,1,1Gi,0.1,0.4,0.1,0.1,0.31654834747314453,1.1920928955078125e-05,0.586493730545044,3.337860107421875e-06,latency_loss,1.015,1.015,0.09030930995941164,0
1,1,1Gi,0.1,0.4,0.1,0.1,0.3116312026977539,1.9311904907226562e-05,0.5084280967712402,2.86102294921875e-06,latency_loss,0.899,0.899,0.08201394081115723,1
1,1,1Gi,0.1,0.4,0.1,0.1,0.30391621589660645,1.5735626220703125e-05,0.5180459022521973,4.0531158447265625e-06,latency_loss,0.966,0.966,0.08220291137695314,2
1,1,1Gi,0.1,0.4,0.1,0.1,0.3375363349914551,1.4066696166992188e-05,0.5451703071594238,3.814697265625e-06,latency_loss,0.974,0.974,0.08827667236328124,3
1,1,1Gi,0.1,0.4,0.1,0.1,0.3073601722717285,2.0503997802734375e-05,0.5373919010162354,4.291534423828125e-06,latency_loss,0.976,0.976,0.08448383808135985,4
1,1,1Gi,1.0,0.1,0.1,0.4,0.2406139373779297,1.430511474609375e-05,0.5419144630432129,2.1457672119140625e-06,latency_loss,0.857,0.857,0.29480767250061035,0
1,1,1Gi,1.0,0.1,0.1,0.4,0.23524713516235352,1.3589859008789062e-05,0.44805121421813965,4.5299530029296875e-06,latency_loss,0.765,0.765,0.28005542755126955,1
1,1,1Gi,1.0,0.1,0.1,0.4,0.22768497467041016,1.4066696166992188e-05,0.4637458324432373,1.9073486328125e-06,latency_loss,0.769,0.769,0.2740617275238037,2
1,1,1Gi,1.0,0.1,0.1,0.4,0.21011829376220703,1.3113021850585938e-05,0.5801458358764648,3.5762786865234375e-06,latency_loss,0.933,0.933,0.2681356191635132,3
1,1,1Gi,1.0,0.1,0.1,0.4,0.2490532398223877,1.239776611328125e-05,0.5701653957366943,2.86102294921875e-06,latency_loss,0.892,0.892,0.30607216358184813,4
1,1,1Gi,0.7,0.7,0.1,0.4,0.22706270217895508,1.8358230590820312e-05,0.49483442306518555,2.86102294921875e-06,latency_loss,0.865,0.865,0.20844132900238038,0
1,1,1Gi,0.7,0.7,0.1,0.4,0.2873361110687256,1.0013580322265625e-05,0.5733282566070557,1.430511474609375e-06,latency_loss,0.936,0.936,0.2584756851196289,1
1,1,1Gi,0.7,0.7,0.1,0.4,0.25662827491760254,1.9550323486328125e-05,0.5569372177124023,3.337860107421875e-06,latency_loss,0.917,0.917,0.2353485345840454,2
1,1,1Gi,0.7,0.7,0.1,0.4,0.34210968017578125,1.430511474609375e-05,0.5649580955505371,2.384185791015625e-06,latency_loss,0.983,0.983,0.29598355293273926,3
1,1,1Gi,0.7,0.7,0.1,0.4,0.2586376667022705,2.0742416381835938e-05,0.5674023628234863,2.6226043701171875e-06,latency_loss,0.946,0.946,0.23780217170715334,4
1,1,1Gi,0.1,0.1,1.0,0.7,0.326857328414917,2.0742416381835938e-05,0.30103397369384766,2.384185791015625e-06,latency_loss,0.711,0.711,0.33372344970703127,0
1,1,1Gi,0.1,0.1,1.0,0.7,0.3347659111022949,1.7642974853515625e-05,0.25156140327453613,1.430511474609375e-06,latency_loss,0.678,0.678,0.28504076004028317,1
1,1,1Gi,0.1,0.1,1.0,0.7,0.35259580612182617,4.601478576660156e-05,0.27689218521118164,3.337860107421875e-06,latency_loss,0.699,0.699,0.3121587038040161,2
1,1,1Gi,0.1,0.1,1.0,0.7,0.3466506004333496,8.058547973632812e-05,0.2844853401184082,1.430511474609375e-06,latency_loss,0.723,0.723,0.31915946006774903,3
1,1,1Gi,0.1,0.1,1.0,0.7,0.3187391757965088,2.002716064453125e-05,0.2570781707763672,4.0531158447265625e-06,latency_loss,0.682,0.682,0.2889569282531738,4
1,1,1Gi,0.7,1.0,0.4,0.7,0.24820494651794434,2.3603439331054688e-05,0.3072214126586914,2.6226043701171875e-06,latency_loss,0.628,0.628,0.2966574668884277,0
1,1,1Gi,0.7,1.0,0.4,0.7,0.2456984519958496,5.245208740234375e-06,0.3222231864929199,4.291534423828125e-06,latency_loss,0.681,0.681,0.30088644027709965,1
1,1,1Gi,0.7,1.0,0.4,0.7,0.22762370109558105,6.4373016357421875e-06,0.3907461166381836,2.6226043701171875e-06,latency_loss,0.7,0.7,0.315643310546875,2
1,1,1Gi,0.7,1.0,0.4,0.7,0.23892807960510254,5.9604644775390625e-06,0.34864163398742676,1.6689300537109375e-06,latency_loss,0.657,0.657,0.3067134380340576,3
1,1,1Gi,0.7,1.0,0.4,0.7,0.21760344505310059,5.7220458984375e-06,0.4008181095123291,1.9073486328125e-06,latency_loss,0.686,0.686,0.3126567125320435,4
1,1,1Gi,0.1,0.1,0.7,1.0,0.3133664131164551,1.9073486328125e-05,0.2711968421936035,1.430511474609375e-06,latency_loss,0.658,0.658,0.22117776870727537,0
1,1,1Gi,0.1,0.1,0.7,1.0,0.29062724113464355,2.2411346435546875e-05,0.29729437828063965,1.1920928955078125e-06,latency_loss,0.669,0.669,0.23717222213745118,1
1,1,1Gi,0.1,0.1,0.7,1.0,0.3392479419708252,1.2636184692382812e-05,0.3090798854827881,3.0994415283203125e-06,latency_loss,0.73,0.73,0.2502850770950317,2
1,1,1Gi,0.1,0.1,0.7,1.0,0.3140909671783447,1.1444091796875e-05,0.25510144233703613,2.384185791015625e-06,latency_loss,0.699,0.699,0.20998363494873046,3
1,1,1Gi,0.1,0.1,0.7,1.0,0.3209104537963867,2.8133392333984375e-05,0.26407361030578613,1.9073486328125e-06,latency_loss,0.659,0.659,0.21694729328155518,4
1,1,1Gi,0.7,0.7,1.0,1.0,0.216400146484375,1.0013580322265625e-05,0.24132871627807617,1.430511474609375e-06,latency_loss,0.53,0.53,0.39281725883483887,0
1,1,1Gi,0.7,0.7,1.0,1.0,0.26728343963623047,1.2874603271484375e-05,0.2321491241455078,1.9073486328125e-06,latency_loss,0.568,0.568,0.41925845146179197,1
1,1,1Gi,0.7,0.7,1.0,1.0,0.2381577491760254,2.4080276489257812e-05,0.2606940269470215,1.9073486328125e-06,latency_loss,0.604,0.604,0.42742321491241453,2
1,1,1Gi,0.7,0.7,1.0,1.0,0.26877737045288086,1.5020370483398438e-05,0.2765960693359375,1.430511474609375e-06,latency_loss,0.619,0.619,0.46475217342376707,3
1,1,1Gi,0.7,0.7,1.0,1.0,0.24859380722045898,5.030632019042969e-05,0.24051356315612793,9.5367431640625e-07,latency_loss,0.557,0.557,0.4145653963088989,4
1,1,1Gi,1.0,0.4,0.4,1.0,0.2578606605529785,1.5020370483398438e-05,0.3604927062988281,1.1920928955078125e-06,latency_loss,0.732,0.732,0.40206494331359866,0
1,1,1Gi,1.0,0.4,0.4,1.0,0.23280596733093262,2.0265579223632812e-05,0.29849863052368164,9.5367431640625e-07,latency_loss,0.633,0.633,0.35221447944641116,1
1,1,1Gi,1.0,0.4,0.4,1.0,0.2074909210205078,1.5735626220703125e-05,0.34612393379211426,1.430511474609375e-06,latency_loss,0.628,0.628,0.3459482192993164,2
1,1,1Gi,1.0,0.4,0.4,1.0,0.22945594787597656,1.5020370483398438e-05,0.3578200340270996,7.152557373046875e-07,latency_loss,0.657,0.657,0.3725906848907471,3
1,1,1Gi,1.0,0.4,0.4,1.0,0.21727871894836426,1.8358230590820312e-05,0.3207833766937256,7.152557373046875e-07,latency_loss,0.664,0.664,0.3456001281738281,4
1,1,1Gi,0.4,0.4,0.7,0.1,0.27455878257751465,1.4543533325195312e-05,0.2500491142272949,3.5762786865234375e-06,latency_loss,0.597,0.597,0.28486406803131104,0
1,1,1Gi,0.4,0.4,0.7,0.1,0.2471935749053955,1.7404556274414062e-05,0.26729249954223633,4.0531158447265625e-06,latency_loss,0.589,0.589,0.28598954677581784,1
1,1,1Gi,0.4,0.4,0.7,0.1,0.2949707508087158,1.9550323486328125e-05,0.3213999271392822,3.5762786865234375e-06,latency_loss,0.69,0.69,0.34297642707824705,2
1,1,1Gi,0.4,0.4,0.7,0.1,0.24860072135925293,9.5367431640625e-06,0.27150487899780273,2.384185791015625e-06,latency_loss,0.599,0.599,0.28949775695800783,3
1,1,1Gi,0.4,0.4,0.7,0.1,0.37912988662719727,1.1682510375976562e-05,0.28841543197631836,2.6226043701171875e-06,latency_loss,0.776,0.776,0.35354769229888916,4
1,1,1Gi,0.1,1.0,0.7,0.1,0.36180710792541504,7.152557373046875e-06,0.2588346004486084,3.0994415283203125e-06,latency_loss,0.703,0.703,0.21737239360809327,0
1,1,1Gi,0.1,1.0,0.7,0.1,0.270155668258667,7.867813110351562e-06,0.28542661666870117,3.0994415283203125e-06,latency_loss,0.66,0.66,0.2268223762512207,1
1,1,1Gi,0.1,1.0,0.7,0.1,0.31064701080322266,5.7220458984375e-06,0.2568075656890869,2.1457672119140625e-06,latency_loss,0.649,0.649,0.21083593368530273,2
1,1,1Gi,0.1,1.0,0.7,0.1,0.33821535110473633,7.3909759521484375e-06,0.2556731700897217,4.291534423828125e-06,latency_loss,0.668,0.668,0.21280057430267335,3
1,1,1Gi,0.1,1.0,0.7,0.1,0.4024069309234619,6.67572021484375e-06,0.2479865550994873,3.5762786865234375e-06,latency_loss,0.741,0.741,0.21383831501007078,4
1,1,1Gi,0.4,1.0,0.4,0.4,0.2868924140930176,5.9604644775390625e-06,0.2888925075531006,3.337860107421875e-06,latency_loss,0.648,0.648,0.23032126426696778,0
1,1,1Gi,0.4,1.0,0.4,0.4,0.26554155349731445,8.58306884765625e-06,0.2984590530395508,4.291534423828125e-06,latency_loss,0.655,0.655,0.22561054229736327,1
1,1,1Gi,0.4,1.0,0.4,0.4,0.2880096435546875,1.1444091796875e-05,0.3163735866546631,3.814697265625e-06,latency_loss,0.68,0.68,0.24176626205444338,2
1,1,1Gi,0.4,1.0,0.4,0.4,0.25699448585510254,6.4373016357421875e-06,0.3511943817138672,2.6226043701171875e-06,latency_loss,0.678,0.678,0.2432830333709717,3
1,1,1Gi,0.4,1.0,0.4,0.4,0.2668583393096924,5.7220458984375e-06,0.3476681709289551,3.337860107421875e-06,latency_loss,0.698,0.698,0.2458176612854004,4
1,1,1Gi,0.1,0.7,0.7,0.1,0.4477095603942871,1.5735626220703125e-05,0.25757288932800293,3.5762786865234375e-06,latency_loss,0.781,0.781,0.2250833511352539,0
1,1,1Gi,0.1,0.7,0.7,0.1,0.31583571434020996,1.4781951904296875e-05,0.24814939498901367,4.0531158447265625e-06,latency_loss,0.687,0.687,0.20529890060424802,1
1,1,1Gi,0.1,0.7,0.7,0.1,0.33565688133239746,1.811981201171875e-05,0.29534029960632324,2.86102294921875e-06,latency_loss,0.718,0.718,0.2403168678283691,2
1,1,1Gi,0.1,0.7,0.7,0.1,0.29906392097473145,1.5974044799804688e-05,0.2911536693572998,3.337860107421875e-06,latency_loss,0.683,0.683,0.2337254762649536,3
1,1,1Gi,0.1,0.7,0.7,0.1,0.344956636428833,1.2874603271484375e-05,0.2710700035095215,2.86102294921875e-06,latency_loss,0.689,0.689,0.22425396442413328,4
1,1,1Gi,0.1,0.1,0.1,0.1,0.32213521003723145,1.4543533325195312e-05,0.5241596698760986,3.814697265625e-06,latency_loss,0.946,0.946,0.08463132381439209,0
1,1,1Gi,0.1,0.1,0.1,0.1,0.4858527183532715,1.9073486328125e-05,0.4604988098144531,2.384185791015625e-06,latency_loss,1.034,1.034,0.09463729858398438,1
1,1,1Gi,0.1,0.1,0.1,0.1,0.3145723342895508,1.52587890625e-05,0.6511838436126709,3.0994415283203125e-06,latency_loss,1.059,1.059,0.09657745361328125,2
1,1,1Gi,0.1,0.1,0.1,0.1,0.3056204319000244,1.5735626220703125e-05,0.6302225589752197,3.170967102050781e-05,latency_loss,1.036,1.036,0.09358904361724853,3
1,1,1Gi,0.1,0.1,0.1,0.1,0.31742334365844727,1.7404556274414062e-05,0.4968678951263428,3.0994415283203125e-06,latency_loss,0.931,0.931,0.08143117427825927,4
1,1,1Gi,0.4,0.7,0.4,0.4,0.24887609481811523,1.5735626220703125e-05,0.31769418716430664,3.0994415283203125e-06,latency_loss,0.689,0.689,0.2266403675079346,0
1,1,1Gi,0.4,0.7,0.4,0.4,0.2428596019744873,9.775161743164062e-06,0.3091442584991455,3.0994415283203125e-06,latency_loss,0.629,0.629,0.22080962657928466,1
1,1,1Gi,0.4,0.7,0.4,0.4,0.255143404006958,1.0728836059570312e-05,0.4006657600402832,2.86102294921875e-06,latency_loss,0.757,0.757,0.2623323202133179,2
1,1,1Gi,0.4,0.7,0.4,0.4,0.25443267822265625,1.52587890625e-05,0.3290550708770752,4.0531158447265625e-06,latency_loss,0.657,0.657,0.23340740203857424,3
1,1,1Gi,0.4,0.7,0.4,0.4,0.29715466499328613,1.5974044799804688e-05,0.30788564682006836,4.291534423828125e-06,latency_loss,0.738,0.738,0.2420290231704712,4
1,1,1Gi,0.1,0.4,0.7,0.1,0.45169925689697266,3.3855438232421875e-05,0.3147008419036865,2.1457672119140625e-06,latency_loss,0.848,0.848,0.26547427177429195,0
1,1,1Gi,0.1,0.4,0.7,0.1,0.323117733001709,2.288818359375e-05,0.28771018981933594,3.0994415283203125e-06,latency_loss,0.698,0.698,0.23371837139129636,1
1,1,1Gi,0.1,0.4,0.7,0.1,0.34429478645324707,2.0742416381835938e-05,0.26090550422668457,1.6689300537109375e-06,latency_loss,0.681,0.681,0.21707179546356198,2
1,1,1Gi,0.1,0.4,0.7,0.1,0.30678749084472656,1.5735626220703125e-05,0.268352746963501,3.814697265625e-06,latency_loss,0.699,0.699,0.21853234767913818,3
1,1,1Gi,0.1,0.4,0.7,0.1,0.31984877586364746,2.002716064453125e-05,0.26833033561706543,2.1457672119140625e-06,latency_loss,0.71,0.71,0.21982433795928955,4
1,1,1Gi,0.7,0.1,0.1,0.7,0.21747756004333496,2.09808349609375e-05,0.4789543151855469,3.0994415283203125e-06,latency_loss,0.776,0.776,0.20013399124145506,0
1,1,1Gi,0.7,0.1,0.1,0.7,0.22582530975341797,1.6689300537109375e-05,0.46448588371276855,2.1457672119140625e-06,latency_loss,0.796,0.796,0.2045294761657715,1
1,1,1Gi,0.7,0.1,0.1,0.7,0.216935396194458,1.2874603271484375e-05,0.5273468494415283,3.0994415283203125e-06,latency_loss,0.815,0.815,0.20459291934967042,2
1,1,1Gi,0.7,0.1,0.1,0.7,0.20371770858764648,1.7404556274414062e-05,0.5094623565673828,2.384185791015625e-06,latency_loss,0.832,0.832,0.19355204105377197,3
1,1,1Gi,0.7,0.1,0.1,0.7,0.23529744148254395,1.8835067749023438e-05,0.44609737396240234,3.814697265625e-06,latency_loss,0.774,0.774,0.20932250022888182,4
1,1,1Gi,0.1,1.0,1.0,0.1,0.3558990955352783,6.4373016357421875e-06,0.26340699195861816,3.0994415283203125e-06,latency_loss,0.739,0.739,0.29900364875793456,0
1,1,1Gi,0.1,1.0,1.0,0.1,0.29491376876831055,6.4373016357421875e-06,0.2566499710083008,2.6226043701171875e-06,latency_loss,0.667,0.667,0.2861480474472046,1
1,1,1Gi,0.1,1.0,1.0,0.1,0.30376195907592773,7.62939453125e-06,0.28112316131591797,3.0994415283203125e-06,latency_loss,0.669,0.669,0.31150729656219484,2
1,1,1Gi,0.1,1.0,1.0,0.1,0.37321925163269043,5.4836273193359375e-06,0.3100249767303467,3.814697265625e-06,latency_loss,0.782,0.782,0.34735276699066164,3
1,1,1Gi,0.1,1.0,1.0,0.1,0.2919344902038574,6.198883056640625e-06,0.23435258865356445,2.384185791015625e-06,latency_loss,0.607,0.607,0.2635524749755859,4
1,1,1Gi,0.1,1.0,1.0,0.4,0.3284571170806885,7.3909759521484375e-06,0.30199241638183594,1.9073486328125e-06,latency_loss,0.808,0.808,0.33484628200531,0
1,1,1Gi,0.1,1.0,1.0,0.4,0.3745131492614746,7.152557373046875e-06,0.24586725234985352,3.5762786865234375e-06,latency_loss,0.7,0.7,0.2833271503448486,1
1,1,1Gi,0.1,1.0,1.0,0.4,0.29668283462524414,7.152557373046875e-06,0.2602071762084961,3.337860107421875e-06,latency_loss,0.64,0.64,0.28988394737243656,2
1,1,1Gi,0.1,1.0,1.0,0.4,0.32694339752197266,6.9141387939453125e-06,0.22931551933288574,3.5762786865234375e-06,latency_loss,0.637,0.637,0.26201820373535156,3
1,1,1Gi,0.1,1.0,1.0,0.4,0.40712547302246094,5.9604644775390625e-06,0.2739560604095459,3.0994415283203125e-06,latency_loss,0.758,0.758,0.31467580795288086,4
1,1,1Gi,0.4,0.7,0.4,0.1,0.2573966979980469,1.2636184692382812e-05,0.35863232612609863,2.6226043701171875e-06,latency_loss,0.689,0.689,0.2464207172393799,0
1,1,1Gi,0.4,0.7,0.4,0.1,0.2957017421722412,2.2172927856445312e-05,0.3473491668701172,3.337860107421875e-06,latency_loss,0.777,0.777,0.2572362184524536,1
1,1,1Gi,0.4,0.7,0.4,0.1,0.339130163192749,1.6450881958007812e-05,0.3052806854248047,2.86102294921875e-06,latency_loss,0.76,0.76,0.257776141166687,2
1,1,1Gi,0.4,0.7,0.4,0.1,0.2587127685546875,1.1682510375976562e-05,0.33969831466674805,2.86102294921875e-06,latency_loss,0.691,0.691,0.2393728971481323,3
1,1,1Gi,0.4,0.7,0.4,0.1,0.23838376998901367,1.239776611328125e-05,0.3159353733062744,3.0994415283203125e-06,latency_loss,0.629,0.629,0.2217366456985474,4
1,1,1Gi,0.1,0.1,1.0,0.4,0.27649569511413574,2.0503997802734375e-05,0.24463963508605957,2.384185791015625e-06,latency_loss,0.61,0.61,0.27229220867156984,0
1,1,1Gi,0.1,0.1,1.0,0.4,0.29827213287353516,2.0265579223632812e-05,0.26269030570983887,2.384185791015625e-06,latency_loss,0.631,0.631,0.29252049922943113,1
1,1,1Gi,0.1,0.1,1.0,0.4,0.28340792655944824,1.9073486328125e-05,0.23114609718322754,2.86102294921875e-06,latency_loss,0.587,0.587,0.25948994159698485,2
1,1,1Gi,0.1,0.1,1.0,0.4,0.276630163192749,1.33514404296875e-05,0.24342966079711914,1.9073486328125e-06,latency_loss,0.644,0.644,0.2710947751998901,3
1,1,1Gi,0.1,0.1,1.0,0.4,0.2725255489349365,1.5497207641601562e-05,0.24532175064086914,1.9073486328125e-06,latency_loss,0.614,0.614,0.27257661819458007,4
1,1,1Gi,0.4,1.0,0.7,0.1,0.24816513061523438,7.3909759521484375e-06,0.30633115768432617,2.6226043701171875e-06,latency_loss,0.626,0.626,0.31370551586151124,0
1,1,1Gi,0.4,1.0,0.7,0.1,0.27873992919921875,5.9604644775390625e-06,0.24779248237609863,1.9073486328125e-06,latency_loss,0.597,0.597,0.28495686054229735,1
1,1,1Gi,0.4,1.0,0.7,0.1,0.2575809955596924,5.4836273193359375e-06,0.3079547882080078,3.0994415283203125e-06,latency_loss,0.641,0.641,0.3186065435409546,2
1,1,1Gi,0.4,1.0,0.7,0.1,0.267411470413208,5.9604644775390625e-06,0.2878851890563965,3.5762786865234375e-06,latency_loss,0.626,0.626,0.30849053859710696,3
1,1,1Gi,0.4,1.0,0.7,0.1,0.25716376304626465,1.0251998901367188e-05,0.2690773010253906,2.384185791015625e-06,latency_loss,0.645,0.645,0.29123010635375973,4
1,1,1Gi,0.7,0.1,0.1,0.1,0.2654268741607666,1.5735626220703125e-05,0.5745539665222168,2.6226043701171875e-06,latency_loss,0.912,0.912,0.24325604438781737,0
1,1,1Gi,0.7,0.1,0.1,0.1,0.21389412879943848,1.4543533325195312e-05,0.5087945461273193,3.337860107421875e-06,latency_loss,0.849,0.849,0.2006071329116821,1
1,1,1Gi,0.7,0.1,0.1,0.1,0.24540376663208008,1.8835067749023438e-05,0.4991908073425293,2.384185791015625e-06,latency_loss,0.831,0.831,0.221703839302063,2
1,1,1Gi,0.7,0.1,0.1,0.1,0.2467784881591797,2.1696090698242188e-05,0.6162905693054199,3.814697265625e-06,latency_loss,0.952,0.952,0.23437654972076413,3
1,1,1Gi,0.7,0.1,0.1,0.1,0.2467029094696045,1.9788742065429688e-05,0.5910608768463135,4.0531158447265625e-06,latency_loss,0.914,0.914,0.2318005084991455,4
1,1,1Gi,0.7,0.4,0.1,0.4,0.25490236282348633,1.3589859008789062e-05,0.6184720993041992,3.0994415283203125e-06,latency_loss,0.998,0.998,0.2402855396270752,0
1,1,1Gi,0.7,0.4,0.1,0.4,0.2865636348724365,1.6450881958007812e-05,0.4178934097290039,3.5762786865234375e-06,latency_loss,0.78,0.78,0.24239189624786378,1
1,1,1Gi,0.7,0.4,0.1,0.4,0.22597074508666992,1.811981201171875e-05,0.4565317630767822,3.337860107421875e-06,latency_loss,0.766,0.766,0.20384128093719484,2
1,1,1Gi,0.7,0.4,0.1,0.4,0.22593307495117188,1.5735626220703125e-05,0.4659080505371094,3.337860107421875e-06,latency_loss,0.767,0.767,0.20475158691406248,3
1,1,1Gi,0.7,0.4,0.1,0.4,0.27683353424072266,1.5497207641601562e-05,0.5782575607299805,2.86102294921875e-06,latency_loss,0.996,0.996,0.2516165733337402,4
1,1,1Gi,0.4,0.4,0.1,0.7,0.2465684413909912,2.1219253540039062e-05,0.5085780620574951,2.1457672119140625e-06,latency_loss,0.873,0.873,0.14949517250061037,0
1,1,1Gi,0.4,0.4,0.1,0.7,0.2589285373687744,1.6450881958007812e-05,0.49445223808288574,2.86102294921875e-06,latency_loss,0.828,0.828,0.153025221824646,1
1,1,1Gi,0.4,0.4,0.1,0.7,0.25766682624816895,1.5974044799804688e-05,0.47196078300476074,4.0531158447265625e-06,latency_loss,0.806,0.806,0.15027203559875488,2
1,1,1Gi,0.4,0.4,0.1,0.7,0.2670283317565918,1.9073486328125e-05,0.4951150417327881,1.430511474609375e-06,latency_loss,0.84,0.84,0.156331467628479,3
1,1,1Gi,0.4,0.4,0.1,0.7,0.2580878734588623,2.6702880859375e-05,0.5593302249908447,3.0994415283203125e-06,latency_loss,0.916,0.916,0.15918102264404296,4
