nCPUs,expN,url,timeGettingFile,timeComputing
1.0,0,http://content-server-service:9090/files/file1.dat,0.09148931503295898,0.030112743377685547
1.0,0,http://content-server-service:9090/files/file3.dat,0.05009603500366211,0.029833078384399414
1.0,0,http://content-server-service:9090/files/file4.dat,0.05043220520019531,0.03169417381286621
1.0,0,http://content-server-service:9090/files/file5.dat,0.049744606018066406,0.033693552017211914
1.0,0,http://content-server-service:9090/files/file2.dat,0.06683826446533203,0.02635645866394043
1.0,0,http://content-server-service:9090/files/file1.dat,0.05225682258605957,0.02938103675842285
1.0,0,http://content-server-service:9090/files/file2.dat,0.04795694351196289,0.02742934226989746
1.0,0,http://content-server-service:9090/files/file3.dat,0.04952287673950195,0.03014540672302246
1.0,0,http://content-server-service:9090/files/file4.dat,0.0425417423248291,0.027354955673217773
1.0,0,http://content-server-service:9090/files/file5.dat,0.046102285385131836,0.02898430824279785
1.0,0,http://content-server-service:9090/files/file1.dat,0.0412144660949707,0.0273895263671875
1.0,0,http://content-server-service:9090/files/file2.dat,0.03990650177001953,0.02622365951538086
1.0,0,http://content-server-service:9090/files/file3.dat,0.03963041305541992,0.02608966827392578
1.0,0,http://content-server-service:9090/files/file4.dat,0.050354957580566406,0.029480934143066406
1.0,0,http://content-server-service:9090/files/file5.dat,0.03723406791687012,0.02679133415222168
1.0,0,http://content-server-service:9090/files/file1.dat,0.04746818542480469,0.028828859329223633
1.0,0,http://content-server-service:9090/files/file2.dat,0.036486148834228516,0.027004480361938477
1.0,0,http://content-server-service:9090/files/file3.dat,0.05038714408874512,0.02930426597595215
1.0,0,http://content-server-service:9090/files/file4.dat,0.04170846939086914,0.027647018432617188
1.0,0,http://content-server-service:9090/files/file1.dat,0.041916608810424805,0.026660442352294922
1.0,0,http://content-server-service:9090/files/file5.dat,0.04981493949890137,0.030637502670288086
1.0,0,http://content-server-service:9090/files/file2.dat,0.036090850830078125,0.031859636306762695
1.0,0,http://content-server-service:9090/files/file3.dat,0.04596853256225586,0.030153751373291016
1.0,0,http://content-server-service:9090/files/file4.dat,0.04094696044921875,0.026441574096679688
1.0,0,http://content-server-service:9090/files/file5.dat,0.04730725288391113,0.02960658073425293
1.0,0,http://content-server-service:9090/files/file1.dat,0.03920793533325195,0.02689218521118164
1.0,0,http://content-server-service:9090/files/file2.dat,0.04891848564147949,0.029958248138427734
1.0,0,http://content-server-service:9090/files/file3.dat,0.04082155227661133,0.02637958526611328
1.0,0,http://content-server-service:9090/files/file4.dat,0.041585683822631836,0.02651238441467285
1.0,0,http://content-server-service:9090/files/file5.dat,0.040995121002197266,0.02722930908203125
1.0,0,http://content-server-service:9090/files/file1.dat,0.050215721130371094,0.029453039169311523
1.0,0,http://content-server-service:9090/files/file2.dat,0.04053044319152832,0.02655935287475586
1.0,0,http://content-server-service:9090/files/file3.dat,0.05153179168701172,0.029438018798828125
1.0,0,http://content-server-service:9090/files/file4.dat,0.040293216705322266,0.027271032333374023
1.0,0,http://content-server-service:9090/files/file5.dat,0.04834890365600586,0.029436111450195312
1.0,0,http://content-server-service:9090/files/file1.dat,0.04138994216918945,0.026782512664794922
1.0,0,http://content-server-service:9090/files/file3.dat,0.04054832458496094,0.03094029426574707
1.0,0,http://content-server-service:9090/files/file2.dat,0.05055737495422363,0.030961990356445312
1.0,0,http://content-server-service:9090/files/file4.dat,0.03648686408996582,0.03213691711425781
1.0,0,http://content-server-service:9090/files/file5.dat,0.04710555076599121,0.031263113021850586
1.0,0,http://content-server-service:9090/files/file1.dat,0.03981447219848633,0.02653956413269043
1.0,0,http://content-server-service:9090/files/file2.dat,0.04290652275085449,0.029027223587036133
1.0,0,http://content-server-service:9090/files/file3.dat,0.037531137466430664,0.027026653289794922
1.0,0,http://content-server-service:9090/files/file4.dat,0.04689359664916992,0.029374122619628906
1.0,0,http://content-server-service:9090/files/file5.dat,0.04047560691833496,0.02672576904296875
1.0,0,http://content-server-service:9090/files/file1.dat,0.04003167152404785,0.02727341651916504
1.0,0,http://content-server-service:9090/files/file2.dat,0.04470109939575195,0.026880979537963867
1.0,0,http://content-server-service:9090/files/file3.dat,0.047803401947021484,0.030087947845458984
1.0,0,http://content-server-service:9090/files/file4.dat,0.04391622543334961,0.027525901794433594
1.0,0,http://content-server-service:9090/files/file5.dat,0.04551219940185547,0.03014516830444336
1.0,0,http://content-server-service:9090/files/file1.dat,0.040538787841796875,0.0261995792388916
1.0,0,http://content-server-service:9090/files/file2.dat,0.04883241653442383,0.03195977210998535
1.0,0,http://content-server-service:9090/files/file3.dat,0.04084658622741699,0.028321504592895508
1.0,0,http://content-server-service:9090/files/file4.dat,0.050777435302734375,0.030103683471679688
1.0,0,http://content-server-service:9090/files/file5.dat,0.04065442085266113,0.027451753616333008
1.0,0,http://content-server-service:9090/files/file2.dat,0.04498600959777832,0.02625441551208496
1.0,0,http://content-server-service:9090/files/file1.dat,0.05193352699279785,0.03002190589904785
1.0,0,http://content-server-service:9090/files/file3.dat,0.039916038513183594,0.026347875595092773
1.0,0,http://content-server-service:9090/files/file4.dat,0.05550742149353027,0.04753303527832031
1.0,0,http://content-server-service:9090/files/file5.dat,0.04375004768371582,0.02669501304626465
1.0,0,http://content-server-service:9090/files/file1.dat,0.041066646575927734,0.027112245559692383
1.0,0,http://content-server-service:9090/files/file2.dat,0.04956459999084473,0.028982877731323242
1.0,0,http://content-server-service:9090/files/file3.dat,0.03635835647583008,0.027341127395629883
1.0,0,http://content-server-service:9090/files/file5.dat,0.0409083366394043,0.028374671936035156
1.0,0,http://content-server-service:9090/files/file4.dat,0.05082845687866211,0.029190778732299805
1.0,0,http://content-server-service:9090/files/file1.dat,0.04685568809509277,0.0288846492767334
1.0,0,http://content-server-service:9090/files/file2.dat,0.05086064338684082,0.029340267181396484
1.0,0,http://content-server-service:9090/files/file3.dat,0.0396726131439209,0.026484966278076172
1.0,0,http://content-server-service:9090/files/file4.dat,0.05062222480773926,0.029697895050048828
1.0,0,http://content-server-service:9090/files/file5.dat,0.03956484794616699,0.026262283325195312
1.0,0,http://content-server-service:9090/files/file1.dat,0.05094504356384277,0.029334545135498047
1.0,0,http://content-server-service:9090/files/file2.dat,0.0435481071472168,0.02716517448425293
1.0,0,http://content-server-service:9090/files/file3.dat,0.04815196990966797,0.029697656631469727
1.0,0,http://content-server-service:9090/files/file4.dat,0.04015803337097168,0.0273284912109375
1.0,0,http://content-server-service:9090/files/file5.dat,0.04836916923522949,0.029923677444458008
1.0,0,http://content-server-service:9090/files/file1.dat,0.04019808769226074,0.026786088943481445
1.0,0,http://content-server-service:9090/files/file2.dat,0.041173458099365234,0.026381969451904297
1.0,0,http://content-server-service:9090/files/file3.dat,0.03979921340942383,0.027209758758544922
1.0,0,http://content-server-service:9090/files/file4.dat,0.050466060638427734,0.029305219650268555
1.0,0,http://content-server-service:9090/files/file5.dat,0.04015707969665527,0.03329753875732422
1.0,0,http://content-server-service:9090/files/file1.dat,0.04901528358459473,0.029694318771362305
1.0,0,http://content-server-service:9090/files/file2.dat,0.03772163391113281,0.031523704528808594
1.0,0,http://content-server-service:9090/files/file3.dat,0.048571109771728516,0.02967238426208496
1.0,0,http://content-server-service:9090/files/file4.dat,0.041623830795288086,0.027081727981567383
1.0,0,http://content-server-service:9090/files/file1.dat,0.03646039962768555,0.02651691436767578
1.0,0,http://content-server-service:9090/files/file5.dat,0.049134016036987305,0.03513503074645996
1.0,0,http://content-server-service:9090/files/file2.dat,0.0399470329284668,0.026182889938354492
1.0,0,http://content-server-service:9090/files/file3.dat,0.04763627052307129,0.031075000762939453
1.0,0,http://content-server-service:9090/files/file4.dat,0.04209184646606445,0.028224945068359375
1.0,0,http://content-server-service:9090/files/file5.dat,0.045439958572387695,0.029149770736694336
1.0,0,http://content-server-service:9090/files/file1.dat,0.038652896881103516,0.026343822479248047
1.0,0,http://content-server-service:9090/files/file2.dat,0.047032833099365234,0.029144763946533203
1.0,0,http://content-server-service:9090/files/file3.dat,0.04005622863769531,0.027860641479492188
1.0,0,http://content-server-service:9090/files/file4.dat,0.04119706153869629,0.026600360870361328
1.0,0,http://content-server-service:9090/files/file5.dat,0.040802001953125,0.026816606521606445
1.0,0,http://content-server-service:9090/files/file1.dat,0.05007815361022949,0.02978348731994629
1.0,0,http://content-server-service:9090/files/file2.dat,0.0406801700592041,0.03099846839904785
1.0,0,http://content-server-service:9090/files/file3.dat,0.05842900276184082,0.03187727928161621
1.0,0,http://content-server-service:9090/files/file4.dat,0.03978872299194336,0.031111478805541992
1.0,0,http://content-server-service:9090/files/file5.dat,0.0505375862121582,0.03392648696899414
1.0,1,http://content-server-service:9090/files/file1.dat,0.038903236389160156,0.026607036590576172
1.0,1,http://content-server-service:9090/files/file2.dat,0.04976940155029297,0.028891324996948242
1.0,1,http://content-server-service:9090/files/file3.dat,0.04042792320251465,0.026975154876708984
1.0,1,http://content-server-service:9090/files/file5.dat,0.03798842430114746,0.02734851837158203
1.0,1,http://content-server-service:9090/files/file4.dat,0.058069705963134766,0.041658639907836914
